"GEO","Date","Employed_working","Employed_absent","Unemployed","Not_in_LF","16_to_24_years","25_to_34_years","35_to_44_years","45_to_54_years","55_to_64_years","over_65_years","Male","Female","Married","Common_Law","Widowed","Separated","Divorced","Single","Minimal_Educ","Some_High_School","High_School","Some_Postsecondary","Postsecondary","Bachelors","Above_Bachelors","Employee","Self_Employed","New_immigrant","Old_immigrant","Non_immigrant","Unattached","Couple/Dual/no_kid","Couple/Dual/young_kid","Couple/Dual/old_kid","Couple/Single_earn/no_kid","Couple/Single_earn/young_kid","Couple/Single_earn/old_kid","Couple/Non_earn/no_kid","Couple/Non_earn/young_kid","Couple/Non_earn/old_kid","Lone/Empl/young_kid","Lone/Empl/old_kid","Lone/Unempl/young_kid","Lone/Unempl/old_kid","Other_Fam","YKID_newborn_preK","YKID_schoolage","YKID_Teen","YKID_adult","HRLYEARN"
"Vancouver",2017-12-01,0.60721,0.03718,0.02348,0.33212,0.14873,0.16494,0.15544,0.20212,0.14286,0.18591,0.48001,0.51999,0.49399,0.07408,0.04082,0.02684,0.05955,0.30472,0.03243,0.0903,0.23511,0.08806,0.24937,0.21415,0.09058,0.58485,0.11378,0.10651,0.31647,0.57702,0.18759,0.12748,0.18982,0.0615,0.06793,0.07045,0.01789,0.08694,0.00811,0.00391,0.03243,0.01789,0.01146,0.00783,0.10875,0.08666,0.08107,0.05815,0.05451,26.7697278911565
"Vancouver",2018-01-01,0.59485,0.04309,0.02994,0.33212,0.14745,0.15837,0.15865,0.1995,0.14997,0.18607,0.48461,0.51539,0.5014,0.07163,0.03973,0.02546,0.05848,0.3033,0.03442,0.08842,0.23055,0.08926,0.25658,0.21041,0.09037,0.58254,0.12115,0.09597,0.33324,0.57079,0.1925,0.13067,0.18802,0.05512,0.06911,0.07247,0.01875,0.09177,0.00867,0.00504,0.02826,0.01847,0.01091,0.00672,0.10353,0.08646,0.08478,0.05652,0.05232,26.7210241286863
"Vancouver",2018-02-01,0.59033,0.04919,0.02613,0.33435,0.14814,0.16454,0.15536,0.18844,0.16259,0.18093,0.49444,0.50556,0.49166,0.07059,0.04058,0.02613,0.05809,0.31295,0.03419,0.08588,0.22679,0.09061,0.26959,0.19928,0.09366,0.58227,0.11506,0.09922,0.32185,0.57893,0.20567,0.1398,0.17204,0.05586,0.07059,0.06337,0.02084,0.08171,0.01195,0.00806,0.02918,0.01779,0.00973,0.00361,0.10978,0.07615,0.08088,0.05475,0.05559,27.150057864282
"Vancouver",2018-03-01,0.58333,0.04574,0.0289,0.34203,0.14198,0.16611,0.15965,0.17845,0.17228,0.18154,0.48625,0.51375,0.49158,0.07548,0.04125,0.02525,0.05724,0.3092,0.03591,0.08895,0.21886,0.08446,0.2688,0.20342,0.09961,0.5766,0.11392,0.10887,0.32043,0.57071,0.20932,0.14198,0.16667,0.05387,0.0752,0.06481,0.02104,0.09035,0.01122,0.00926,0.02469,0.01431,0.01375,0.00365,0.09989,0.08025,0.0766,0.05022,0.05443,27.2255766107201
"Vancouver",2018-04-01,0.58986,0.04043,0.03129,0.33841,0.14373,0.17114,0.1609,0.17585,0.16727,0.18111,0.49238,0.50762,0.48546,0.08031,0.04071,0.02409,0.05954,0.30989,0.03739,0.08723,0.21185,0.08225,0.27749,0.21102,0.09277,0.57574,0.11936,0.11714,0.30878,0.57408,0.21185,0.13348,0.15896,0.05511,0.08419,0.0684,0.02908,0.08225,0.00637,0.00692,0.03074,0.01385,0.01025,0.00443,0.10413,0.07283,0.08059,0.0468,0.05677,27.019436695279
"Vancouver",2018-05-01,0.58827,0.04463,0.02947,0.33764,0.14005,0.17485,0.15885,0.16699,0.17233,0.18692,0.48723,0.51277,0.49705,0.07859,0.04013,0.01937,0.06006,0.3048,0.03845,0.0842,0.21302,0.08392,0.27898,0.20376,0.09767,0.57704,0.11283,0.12321,0.31266,0.56413,0.20348,0.13528,0.16475,0.05613,0.08897,0.06371,0.03031,0.08672,0.00617,0.00814,0.02891,0.01263,0.01263,0.00365,0.09851,0.07943,0.07606,0.04434,0.05838,27.1015179048637
"Vancouver",2018-06-01,0.58572,0.04465,0.03004,0.33958,0.14498,0.16979,0.15932,0.16566,0.17144,0.18881,0.49063,0.50937,0.49063,0.08021,0.04383,0.0204,0.05402,0.31092,0.03776,0.08627,0.21913,0.08407,0.27591,0.20232,0.09454,0.57222,0.11659,0.12348,0.3156,0.56092,0.20011,0.14168,0.15105,0.05595,0.07911,0.07249,0.03528,0.0871,0.00551,0.0091,0.02867,0.01103,0.01488,0.00193,0.10612,0.07525,0.0747,0.04603,0.05843,26.826335106383
"Vancouver",2018-07-01,0.56528,0.06167,0.03444,0.33861,0.14556,0.17111,0.16028,0.16417,0.16667,0.19222,0.48806,0.51194,0.49194,0.07889,0.04556,0.0225,0.0525,0.30861,0.03639,0.08639,0.21222,0.0825,0.28306,0.20333,0.09611,0.57167,0.11528,0.12417,0.31139,0.56444,0.19917,0.13806,0.14972,0.05972,0.07611,0.07083,0.02583,0.09056,0.00611,0.015,0.03083,0.01111,0.01444,0.00222,0.11028,0.08,0.0725,0.04333,0.05972,26.6548683503493
"Vancouver",2018-08-01,0.56736,0.07694,0.03185,0.32384,0.14374,0.17446,0.15784,0.16939,0.16291,0.19166,0.48534,0.51466,0.49718,0.07356,0.04707,0.02311,0.05355,0.30552,0.03777,0.08681,0.20575,0.08512,0.28213,0.21336,0.08906,0.58343,0.1212,0.11753,0.31764,0.56483,0.20096,0.13219,0.1801,0.06003,0.07046,0.06962,0.02959,0.08822,0.00423,0.0124,0.02706,0.01043,0.01212,0.00169,0.1009,0.08737,0.07666,0.04538,0.06003,26.5857838416265
"Vancouver",2018-09-01,0.5936,0.05324,0.02379,0.32937,0.14274,0.16199,0.16341,0.17757,0.16143,0.19286,0.48683,0.51317,0.50014,0.07137,0.04531,0.02605,0.05551,0.30161,0.03427,0.08666,0.21071,0.08864,0.27867,0.21382,0.08723,0.59048,0.11923,0.11442,0.32399,0.5616,0.19909,0.12801,0.19258,0.06004,0.07193,0.06117,0.02917,0.08355,0.00566,0.01048,0.0269,0.01218,0.01105,0.00113,0.10705,0.09148,0.07363,0.05126,0.05919,26.5193733404142
"Vancouver",2018-10-01,0.59864,0.04551,0.02629,0.32956,0.14161,0.1563,0.16817,0.17383,0.17072,0.18937,0.48276,0.51724,0.5048,0.06925,0.04466,0.02742,0.05483,0.29904,0.0325,0.0814,0.20859,0.09582,0.27671,0.21849,0.08649,0.58197,0.12267,0.1173,0.32872,0.55399,0.20577,0.1303,0.18089,0.05709,0.08819,0.06331,0.02233,0.08253,0.00791,0.00791,0.026,0.01159,0.01102,0.00113,0.10401,0.09073,0.07236,0.05059,0.05314,27.0153734551316
"Vancouver",2018-11-01,0.60313,0.04996,0.02931,0.31761,0.14625,0.15629,0.15964,0.1775,0.17918,0.18113,0.48925,0.51075,0.50321,0.06531,0.04493,0.02763,0.05163,0.30728,0.03154,0.08066,0.21155,0.10047,0.27742,0.21853,0.07982,0.58833,0.12392,0.11778,0.33324,0.54898,0.20486,0.12671,0.18253,0.06363,0.07954,0.06363,0.02289,0.08038,0.00754,0.00837,0.02456,0.00921,0.0134,0.00112,0.11164,0.09238,0.06949,0.05275,0.05582,26.4026935146444
"Vancouver",2018-12-01,0.6082,0.04611,0.02659,0.31909,0.14031,0.16238,0.16322,0.17143,0.18416,0.1785,0.4843,0.5157,0.50269,0.06082,0.0447,0.02489,0.05601,0.31089,0.02885,0.07808,0.2017,0.10127,0.28006,0.22348,0.08656,0.59576,0.11909,0.114,0.3389,0.5471,0.2133,0.12362,0.1819,0.05969,0.07666,0.06308,0.02037,0.0826,0.00509,0.00934,0.02801,0.01132,0.01132,0.00339,0.11033,0.08967,0.07553,0.05035,0.05488,27.2344502617801
"Vancouver",2019-01-01,0.5996,0.0498,0.03396,0.31664,0.14261,0.16412,0.16667,0.16865,0.17912,0.17883,0.48472,0.51528,0.49802,0.06197,0.04527,0.02745,0.05971,0.30758,0.03169,0.07499,0.20515,0.103,0.27363,0.22581,0.08574,0.60017,0.11771,0.1064,0.34805,0.54556,0.21845,0.12394,0.1794,0.05744,0.07923,0.05971,0.01811,0.08149,0.00905,0.00707,0.02943,0.01188,0.01217,0.00368,0.10894,0.08942,0.07555,0.04782,0.05065,27.3334599156118
"Vancouver",2019-02-01,0.6004,0.05659,0.03074,0.31227,0.13358,0.1784,0.1715,0.16202,0.17897,0.17552,0.48463,0.51537,0.49986,0.0655,0.04137,0.02499,0.0609,0.30738,0.03074,0.07067,0.20195,0.10342,0.27291,0.22896,0.09135,0.58633,0.13243,0.10572,0.34904,0.54525,0.21862,0.14421,0.17236,0.04797,0.07555,0.06406,0.01982,0.08187,0.00632,0.00833,0.02413,0.01034,0.0135,0.00431,0.10859,0.09279,0.07383,0.04252,0.04769,27.1560433604336
"Vancouver",2019-03-01,0.61205,0.04824,0.03169,0.30802,0.13703,0.18498,0.16557,0.16272,0.17728,0.17242,0.49472,0.50528,0.49158,0.06994,0.04082,0.02369,0.05995,0.31402,0.03169,0.07137,0.19897,0.10448,0.28033,0.22609,0.08707,0.59949,0.12561,0.11333,0.32743,0.55923,0.22095,0.13959,0.169,0.05081,0.07593,0.06395,0.02284,0.08079,0.00457,0.00428,0.02712,0.01427,0.01484,0.00457,0.10648,0.09249,0.07279,0.03997,0.04939,27.2398044397463
"Vancouver",2019-04-01,0.59712,0.05526,0.02876,0.31886,0.13645,0.18748,0.16577,0.16098,0.17198,0.17733,0.4945,0.5055,0.4945,0.07302,0.03862,0.0234,0.0578,0.31266,0.03129,0.08148,0.19791,0.10037,0.28024,0.21878,0.08994,0.59036,0.12207,0.11531,0.31604,0.56865,0.21201,0.13251,0.18382,0.05047,0.06907,0.06428,0.02199,0.08401,0.00902,0.00423,0.03101,0.01438,0.0124,0.00451,0.10629,0.09445,0.07584,0.0468,0.0499,27.0730221518987
"Vancouver",2019-05-01,0.61053,0.04792,0.02881,0.31274,0.13906,0.1856,0.1759,0.1651,0.15623,0.17812,0.48643,0.51357,0.49363,0.08033,0.03629,0.02078,0.05734,0.31163,0.03407,0.08476,0.19723,0.09418,0.28449,0.21191,0.09335,0.59474,0.11994,0.12493,0.30111,0.57396,0.20859,0.13241,0.19584,0.04598,0.06925,0.0615,0.02271,0.09003,0.00886,0.00388,0.03573,0.01413,0.01108,0.00499,0.09501,0.09335,0.07922,0.05069,0.04765,27.5720235053654
"Vancouver",2019-06-01,0.61549,0.04344,0.02941,0.31166,0.14004,0.18322,0.17269,0.16568,0.15569,0.18268,0.49271,0.50729,0.49649,0.08122,0.03778,0.02213,0.05532,0.30707,0.03967,0.08446,0.18888,0.0912,0.28171,0.21425,0.09984,0.58904,0.12169,0.13006,0.30626,0.56368,0.19563,0.13896,0.19482,0.04992,0.06746,0.06503,0.02348,0.08635,0.00594,0.00432,0.0367,0.01403,0.0089,0.00378,0.1047,0.09201,0.07501,0.05262,0.04857,27.3907381546135
"Vancouver",2019-07-01,0.57951,0.06904,0.03207,0.31938,0.14107,0.18021,0.16064,0.16825,0.16227,0.18755,0.49089,0.50911,0.49687,0.07638,0.04077,0.02175,0.05382,0.31041,0.03778,0.08317,0.18891,0.08616,0.29247,0.215,0.09649,0.5931,0.1128,0.1234,0.31449,0.56211,0.19054,0.13781,0.17858,0.04403,0.08127,0.0617,0.02175,0.0916,0.00625,0.00163,0.03262,0.01549,0.01006,0.00544,0.12123,0.07883,0.0704,0.053,0.04458,27.7617078085642
"Vancouver",2019-08-01,0.55722,0.08041,0.03994,0.32243,0.1442,0.17958,0.15009,0.16778,0.16055,0.1978,0.49585,0.50415,0.4929,0.07049,0.04208,0.02171,0.05387,0.31895,0.03752,0.08443,0.18038,0.08496,0.29349,0.22085,0.09837,0.58751,0.11203,0.12999,0.3093,0.56071,0.19485,0.12892,0.16993,0.04851,0.08362,0.06486,0.01555,0.09622,0.00375,0.00161,0.03377,0.01501,0.00884,0.00536,0.12919,0.07397,0.06835,0.05226,0.04315,27.5590358404846
"Vancouver",2019-09-01,0.57793,0.04953,0.03284,0.3397,0.13917,0.18035,0.14993,0.16339,0.16339,0.20377,0.48829,0.51171,0.50229,0.06972,0.04253,0.02073,0.05249,0.31225,0.03822,0.08371,0.17685,0.08183,0.2856,0.22719,0.10659,0.58035,0.11359,0.13486,0.31682,0.54832,0.19166,0.14536,0.18116,0.04307,0.07402,0.05626,0.01615,0.09583,0.00458,0.0035,0.02799,0.01238,0.00861,0.00404,0.1354,0.07349,0.06837,0.05249,0.04038,28.2390176715177
"Vancouver",2019-10-01,0.59741,0.04652,0.0341,0.32197,0.14036,0.18134,0.15623,0.16495,0.16336,0.19376,0.49114,0.50886,0.50727,0.06794,0.04177,0.01877,0.05234,0.31192,0.03463,0.0793,0.17209,0.07957,0.28707,0.23368,0.11367,0.599,0.10917,0.13323,0.32805,0.53873,0.18927,0.14882,0.18239,0.04864,0.07692,0.05657,0.01771,0.09146,0.00661,0.00159,0.0267,0.01242,0.00582,0.00291,0.13217,0.07851,0.06979,0.05075,0.04177,28.3167547723935
"Vancouver",2019-11-01,0.58857,0.05233,0.03221,0.32689,0.14063,0.17982,0.15808,0.15754,0.16318,0.20075,0.49168,0.50832,0.50966,0.06146,0.0424,0.0212,0.05448,0.31079,0.03489,0.0781,0.17123,0.07971,0.28368,0.23484,0.11755,0.5934,0.11487,0.13151,0.32716,0.54133,0.18867,0.14761,0.18465,0.04509,0.08078,0.05851,0.01744,0.08964,0.00564,0.00376,0.02389,0.01342,0.0059,0.00376,0.13124,0.08078,0.07381,0.04616,0.04133,28.8446972754793
"Vancouver",2019-12-01,0.58833,0.0464,0.02632,0.33894,0.14573,0.17558,0.16147,0.15414,0.16228,0.20081,0.49308,0.50692,0.50204,0.06703,0.04125,0.02198,0.05075,0.31696,0.03338,0.07734,0.17612,0.08141,0.28955,0.23148,0.11072,0.5924,0.10421,0.12809,0.32483,0.54708,0.1905,0.13379,0.18345,0.04423,0.07707,0.0654,0.01845,0.09308,0.00841,0.00299,0.02144,0.01493,0.00733,0.00299,0.13596,0.08412,0.07273,0.04912,0.04098,28.9609872773537
