"GEO","Date","Employed_working","Employed_absent","Unemployed","Not_in_LF","16_to_24_years","25_to_34_years","35_to_44_years","45_to_54_years","55_to_64_years","over_65_years","Male","Female","Married","Common_Law","Widowed","Separated","Divorced","Single","Minimal_Educ","Some_High_School","High_School","Some_Postsecondary","Postsecondary","Bachelors","Above_Bachelors","Employee","Self_Employed","New_immigrant","Old_immigrant","Non_immigrant","Unattached","Couple/Dual/no_kid","Couple/Dual/young_kid","Couple/Dual/old_kid","Couple/Single_earn/no_kid","Couple/Single_earn/young_kid","Couple/Single_earn/old_kid","Couple/Non_earn/no_kid","Couple/Non_earn/young_kid","Couple/Non_earn/old_kid","Lone/Empl/young_kid","Lone/Empl/old_kid","Lone/Unempl/young_kid","Lone/Unempl/old_kid","Other_Fam","YKID_newborn_preK","YKID_schoolage","YKID_Teen","YKID_adult","HRLYEARN"
"Quebec",2021-05-01,0.50833,0.0497,0.0303,0.41168,0.10321,0.10861,0.14174,0.1351,0.20588,0.30546,0.4922,0.5078,0.35197,0.27649,0.05891,0.02011,0.05687,0.23565,0.10214,0.13014,0.1452,0.04394,0.40654,0.12137,0.05067,0.53995,0.07504,0.01745,0.02737,0.95517,0.20757,0.13147,0.17824,0.03597,0.11109,0.0295,0.01019,0.18356,0.00496,8e-04,0.03809,0.01116,0.00496,0.00292,0.04952,0.0815,0.07442,0.04252,0.03242,27.9407185847164
"Quebec",2021-06-01,0.51617,0.05543,0.02509,0.40331,0.10325,0.10914,0.13866,0.13504,0.20831,0.30559,0.49361,0.50639,0.34807,0.27824,0.05932,0.02029,0.05561,0.23847,0.10081,0.13205,0.14709,0.0432,0.40821,0.11928,0.04936,0.54098,0.07436,0.01621,0.02889,0.9549,0.20931,0.13287,0.18422,0.03614,0.10841,0.02799,0.01096,0.18205,0.0038,0.00136,0.0365,0.01014,0.00471,0.00272,0.04882,0.08378,0.07237,0.04456,0.03279,27.6423396158028
"Quebec",2021-07-01,0.45434,0.11592,0.02505,0.4047,0.10065,0.10696,0.13639,0.1352,0.21199,0.3088,0.4909,0.5091,0.35661,0.27973,0.05805,0.01892,0.05595,0.23073,0.09754,0.12908,0.14645,0.04507,0.41101,0.12076,0.0501,0.54374,0.07368,0.01581,0.03044,0.95374,0.19764,0.13667,0.17378,0.03693,0.10714,0.03684,0.01024,0.19015,0.00302,0.0021,0.03428,0.01134,0.00485,0.0032,0.05183,0.08557,0.07021,0.04351,0.03392,27.6596680117388
"Quebec",2021-08-01,0.46261,0.10997,0.02936,0.39806,0.09965,0.1133,0.13942,0.13421,0.20891,0.30452,0.49134,0.50866,0.35398,0.28207,0.05674,0.0184,0.05755,0.23126,0.09516,0.12703,0.14687,0.04417,0.41736,0.11994,0.04947,0.55364,0.07308,0.01607,0.02945,0.95448,0.19894,0.13269,0.18323,0.03609,0.11473,0.03465,0.01023,0.17991,0.00467,0.00144,0.03358,0.01032,0.00431,0.00359,0.05162,0.08843,0.07245,0.04561,0.03295,27.8707615302109
"Quebec",2021-09-01,0.52863,0.04561,0.02276,0.40301,0.09659,0.11513,0.14049,0.13135,0.21262,0.30383,0.49037,0.50963,0.3506,0.28268,0.05922,0.01926,0.05806,0.23018,0.09273,0.12624,0.15043,0.04301,0.41869,0.11899,0.04991,0.55264,0.07526,0.01451,0.02885,0.95663,0.20464,0.13628,0.19667,0.03682,0.10841,0.02733,0.00699,0.17902,0.00197,0.00179,0.03127,0.01156,0.00251,0.00242,0.05233,0.08655,0.07481,0.04552,0.03208,28.1760078417394
"Quebec",2021-10-01,0.52533,0.04805,0.02111,0.40551,0.09619,0.1146,0.14047,0.1314,0.2152,0.30214,0.48913,0.51087,0.34148,0.28849,0.05982,0.01904,0.05964,0.23154,0.09053,0.12709,0.15358,0.04185,0.41584,0.12134,0.04976,0.55209,0.07616,0.01168,0.02829,0.96003,0.20954,0.13921,0.19265,0.03925,0.10149,0.02641,0.00745,0.17694,0.00332,0.00305,0.03081,0.01338,0.00305,0.00243,0.05101,0.08748,0.07491,0.04311,0.03539,28.3278995515695
"Quebec",2021-11-01,0.52435,0.04578,0.02231,0.40756,0.09678,0.11059,0.14875,0.13299,0.21002,0.30087,0.4876,0.5124,0.34133,0.28396,0.06021,0.02143,0.05932,0.23375,0.09164,0.12724,0.15291,0.0425,0.41367,0.12139,0.05065,0.55012,0.07712,0.01434,0.03037,0.95529,0.21073,0.13095,0.19028,0.04223,0.10147,0.02966,0.00815,0.17593,0.00301,0.00221,0.03489,0.01222,0.00354,0.00257,0.05215,0.08677,0.07871,0.04383,0.03683,28.5293052330773
"Quebec",2021-12-01,0.51393,0.04599,0.02654,0.41354,0.1003,0.10993,0.14778,0.13604,0.20725,0.2987,0.48966,0.51034,0.34749,0.27724,0.05773,0.0205,0.05913,0.23791,0.09031,0.12956,0.15172,0.04537,0.41048,0.11966,0.05291,0.55378,0.07279,0.01454,0.03083,0.95463,0.20559,0.12386,0.18106,0.04459,0.10082,0.03469,0.00815,0.18457,0.00429,0.00228,0.0367,0.01209,0.00447,0.0035,0.05335,0.08357,0.0777,0.04406,0.03889,28.6745884663453
"Toronto",2021-01-01,0.49943,0.0572,0.06984,0.37354,0.14404,0.13921,0.16839,0.16954,0.17298,0.20584,0.48426,0.51574,0.53503,0.04939,0.05031,0.01746,0.04112,0.30669,0.04181,0.08086,0.20721,0.0634,0.21342,0.26166,0.13163,0.54147,0.10751,0.10659,0.43303,0.46037,0.15116,0.11188,0.17298,0.07466,0.08017,0.08316,0.03032,0.10453,0.01149,0.00414,0.02619,0.01286,0.01424,0.00528,0.11693,0.08982,0.07374,0.0595,0.0634,32.3931319234643
"Toronto",2021-02-01,0.51544,0.04206,0.06219,0.38031,0.14251,0.14497,0.16264,0.16577,0.17136,0.21275,0.48456,0.51544,0.53333,0.05213,0.05235,0.01544,0.03937,0.30738,0.04497,0.08367,0.19955,0.06711,0.21969,0.25459,0.13043,0.53266,0.11007,0.10649,0.44139,0.45213,0.14855,0.10828,0.17987,0.07092,0.08076,0.07114,0.02975,0.10694,0.01454,0.00895,0.02461,0.01342,0.01253,0.00492,0.12483,0.08456,0.08031,0.05593,0.06353,32.3355473735886
"Toronto",2021-03-01,0.52667,0.0381,0.05443,0.3808,0.13956,0.14043,0.15937,0.16982,0.16786,0.22295,0.48356,0.51644,0.53386,0.05073,0.05465,0.01589,0.03963,0.30525,0.04899,0.08339,0.19551,0.06771,0.22425,0.24929,0.13085,0.53015,0.11169,0.10277,0.45613,0.44111,0.14696,0.11126,0.18027,0.06336,0.08121,0.07054,0.03026,0.10734,0.01568,0.00501,0.02874,0.01502,0.01132,0.00479,0.12824,0.08208,0.08056,0.0577,0.0577,32.06651371807
"Toronto",2021-04-01,0.49511,0.06722,0.05869,0.37898,0.13715,0.14922,0.15983,0.16795,0.16941,0.21644,0.4847,0.5153,0.53798,0.0514,0.05328,0.01644,0.03913,0.30177,0.04516,0.08241,0.20354,0.06431,0.22726,0.2462,0.13111,0.51571,0.10926,0.09927,0.46223,0.4385,0.14131,0.10968,0.17794,0.06264,0.0847,0.07804,0.03205,0.10968,0.01061,0.00687,0.02393,0.01582,0.01041,0.00271,0.13361,0.08574,0.07825,0.05328,0.05723,32.6015163934426
"Toronto",2021-05-01,0.52246,0.04512,0.06718,0.36524,0.14002,0.15217,0.15763,0.16936,0.16633,0.21449,0.48503,0.51497,0.53582,0.05362,0.05241,0.01639,0.03764,0.30413,0.04452,0.08499,0.1981,0.06273,0.2331,0.25496,0.12161,0.52145,0.11129,0.10259,0.45447,0.44294,0.13517,0.10987,0.17827,0.06677,0.08195,0.07082,0.02894,0.1117,0.01497,0.01133,0.02246,0.01396,0.01315,0.00384,0.13679,0.0862,0.07588,0.05261,0.0601,32.1919639718805
"Toronto",2021-06-01,0.53947,0.0477,0.06106,0.35177,0.13507,0.15234,0.16221,0.17208,0.1653,0.21299,0.48109,0.51891,0.53454,0.05345,0.0516,0.01706,0.04174,0.3016,0.04215,0.08368,0.20025,0.05572,0.23684,0.26049,0.12089,0.53331,0.10855,0.1028,0.44819,0.44901,0.13405,0.11431,0.17804,0.0625,0.07607,0.07175,0.03228,0.10773,0.01336,0.01275,0.02652,0.0148,0.0146,0.00391,0.13734,0.09231,0.07586,0.05201,0.06332,31.8672409381663
"Toronto",2021-07-01,0.52295,0.06675,0.0655,0.34481,0.13517,0.15186,0.165,0.17334,0.16562,0.20901,0.48206,0.51794,0.53922,0.05507,0.05027,0.01856,0.04047,0.29641,0.04193,0.08323,0.19212,0.05069,0.24259,0.26366,0.12578,0.534,0.11035,0.10013,0.44597,0.4539,0.13705,0.10826,0.18773,0.05799,0.07864,0.08093,0.02816,0.10722,0.01439,0.01252,0.02774,0.01481,0.01335,0.00334,0.12787,0.09846,0.08198,0.05444,0.05903,31.9727936096718
"Toronto",2021-08-01,0.524,0.07721,0.06511,0.33368,0.14357,0.14837,0.16152,0.17717,0.16277,0.20659,0.48164,0.51836,0.53861,0.04758,0.04695,0.02003,0.04028,0.30655,0.04424,0.08222,0.18927,0.04779,0.24061,0.27108,0.12479,0.54132,0.11018,0.10392,0.43531,0.46077,0.14065,0.11123,0.18614,0.06448,0.08034,0.08118,0.03422,0.09996,0.01085,0.00876,0.03026,0.01753,0.01023,0.0025,0.12166,0.09683,0.07638,0.05447,0.06386,31.9406194690265
"Toronto",2021-09-01,0.56089,0.04329,0.05157,0.34424,0.14043,0.15286,0.16922,0.17005,0.17026,0.19718,0.47887,0.52113,0.53625,0.04992,0.04557,0.01968,0.04246,0.30613,0.0408,0.08202,0.19532,0.04205,0.24151,0.26926,0.12904,0.55178,0.10791,0.1162,0.41964,0.46417,0.14478,0.12158,0.20236,0.06462,0.07084,0.07084,0.0379,0.0959,0.00953,0.00539,0.03003,0.01574,0.00766,0.00476,0.11806,0.10128,0.07622,0.05447,0.06545,32.592789929839
"Toronto",2021-10-01,0.5687,0.03923,0.04744,0.34463,0.14356,0.14972,0.16821,0.17519,0.16369,0.19963,0.47936,0.52064,0.52721,0.0497,0.04395,0.02095,0.04539,0.3128,0.03841,0.08359,0.18854,0.04395,0.25323,0.26576,0.12651,0.55042,0.10885,0.11316,0.41507,0.47176,0.14192,0.12261,0.20189,0.06634,0.07804,0.06675,0.02978,0.09057,0.01109,0.00349,0.0345,0.01766,0.00924,0.00452,0.12159,0.09139,0.0801,0.05874,0.06161,32.5273960880196
"Toronto",2021-11-01,0.57776,0.03707,0.04131,0.34387,0.13822,0.14669,0.16681,0.17211,0.17493,0.20124,0.48155,0.51845,0.53875,0.04395,0.04519,0.02101,0.04519,0.30591,0.0376,0.08049,0.18217,0.04607,0.25137,0.26655,0.13575,0.55834,0.10803,0.11739,0.41959,0.46302,0.1391,0.1241,0.19788,0.06673,0.07944,0.06884,0.02895,0.09179,0.00618,0.00547,0.0316,0.015,0.009,0.00371,0.13222,0.09003,0.08102,0.05455,0.06125,32.682950310559
"Toronto",2021-12-01,0.57303,0.04033,0.03806,0.34859,0.14378,0.14303,0.15496,0.16991,0.18064,0.20767,0.48709,0.51291,0.54554,0.04304,0.04501,0.01828,0.04184,0.3063,0.03655,0.08322,0.18245,0.04742,0.24815,0.26476,0.13744,0.55143,0.11448,0.11781,0.42335,0.45884,0.13125,0.12158,0.18955,0.07884,0.07899,0.07235,0.02235,0.09606,0.00604,0.00695,0.02537,0.01299,0.008,0.00438,0.1453,0.08095,0.08111,0.05347,0.06283,32.5696462829736
"Vancouver",2021-01-01,0.56221,0.04313,0.05,0.34466,0.11794,0.14695,0.17366,0.16756,0.16679,0.2271,0.48359,0.51641,0.51794,0.07061,0.0542,0.01756,0.05344,0.28626,0.0271,0.07481,0.18473,0.08053,0.26794,0.25076,0.11412,0.56221,0.12176,0.10076,0.35725,0.54198,0.19351,0.14008,0.17366,0.05305,0.08053,0.07328,0.0126,0.10382,0.01031,0.00916,0.01641,0.01374,0.00611,0.00649,0.10725,0.07099,0.08168,0.05534,0.04847,31.513171875
"Vancouver",2021-02-01,0.56717,0.04049,0.04269,0.34965,0.1141,0.14354,0.17556,0.17114,0.16268,0.23298,0.48509,0.51491,0.51822,0.07324,0.053,0.01914,0.05484,0.28156,0.0254,0.07692,0.18255,0.0784,0.26757,0.24844,0.12072,0.55686,0.11999,0.10305,0.3618,0.53515,0.20574,0.13655,0.19249,0.05594,0.08244,0.06036,0.01178,0.10379,0.0092,0.00626,0.01435,0.01067,0.0081,0.00478,0.09753,0.07251,0.08281,0.05594,0.04711,31.3592995529061
"Vancouver",2021-03-01,0.55572,0.05572,0.04565,0.34292,0.12078,0.13947,0.1693,0.17254,0.16715,0.23077,0.48418,0.51582,0.53343,0.0683,0.05068,0.01941,0.05607,0.27211,0.0266,0.08303,0.19375,0.07297,0.26564,0.24659,0.11143,0.54457,0.13192,0.09813,0.37383,0.52804,0.19267,0.13084,0.19339,0.06219,0.08339,0.06398,0.01114,0.1161,0.00719,0.00611,0.01222,0.01006,0.00827,0.00431,0.09813,0.07117,0.08088,0.05572,0.0496,31.2002428256071
"Vancouver",2021-04-01,0.56783,0.03418,0.04102,0.35696,0.12235,0.1407,0.16265,0.16805,0.17596,0.2303,0.48615,0.51385,0.5376,0.06441,0.0511,0.01655,0.05614,0.2742,0.02663,0.08456,0.19288,0.07161,0.26448,0.25549,0.10435,0.5412,0.11479,0.10399,0.3656,0.53041,0.18712,0.12774,0.19611,0.05614,0.08312,0.06621,0.02015,0.12055,0.00504,0.00468,0.01331,0.0108,0.00324,0.00288,0.10291,0.06837,0.08348,0.05398,0.05002,30.9675786393563
"Vancouver",2021-05-01,0.56887,0.03233,0.0513,0.34751,0.11806,0.14793,0.17147,0.16339,0.17252,0.22663,0.48278,0.51722,0.53725,0.05973,0.04814,0.01616,0.05587,0.28285,0.02424,0.07941,0.1929,0.06535,0.26739,0.26072,0.10998,0.54427,0.11384,0.10822,0.36332,0.52846,0.19361,0.12544,0.18131,0.05517,0.08819,0.06817,0.02424,0.11244,0.00738,0.00668,0.01265,0.00808,0.00422,0.00141,0.11103,0.07379,0.07906,0.04989,0.0513,31.5125142857143
"Vancouver",2021-06-01,0.56312,0.0422,0.05284,0.34184,0.1227,0.15248,0.1578,0.15603,0.18156,0.22943,0.47943,0.52057,0.52979,0.06277,0.05213,0.01773,0.05284,0.28475,0.02695,0.07553,0.19752,0.06312,0.27305,0.26135,0.10248,0.54574,0.10567,0.10957,0.36277,0.52766,0.18582,0.12376,0.16596,0.05319,0.09326,0.06773,0.0227,0.11773,0.00355,0.00567,0.01489,0.00922,0.00461,0.00213,0.12979,0.0734,0.07199,0.04291,0.04894,31.1031338028169
"Vancouver",2021-07-01,0.55119,0.0582,0.04944,0.34116,0.12097,0.15813,0.15849,0.15954,0.17672,0.22616,0.47616,0.52384,0.52244,0.06767,0.04909,0.01928,0.05119,0.29032,0.0256,0.07889,0.19495,0.06241,0.27174,0.26648,0.09993,0.5582,0.10133,0.11536,0.35063,0.53401,0.18513,0.12342,0.15778,0.054,0.08871,0.07504,0.02244,0.11536,0.00736,0.00631,0.01613,0.00947,0.00456,0.00281,0.13149,0.07363,0.07714,0.04488,0.05014,30.3899793814433
"Vancouver",2021-08-01,0.54162,0.08048,0.04974,0.32815,0.11434,0.16788,0.17029,0.15613,0.17098,0.22038,0.46701,0.53299,0.51917,0.06805,0.0456,0.02142,0.05147,0.2943,0.02142,0.07737,0.18826,0.06045,0.2753,0.27392,0.10328,0.58031,0.09914,0.12712,0.34059,0.5323,0.19275,0.12193,0.15717,0.05769,0.08532,0.07116,0.02073,0.11192,0.00794,0.00415,0.01693,0.00967,0.00415,0.0038,0.13472,0.07358,0.0791,0.04283,0.05009,31.1775393700787
"Vancouver",2021-09-01,0.57729,0.04959,0.03694,0.33618,0.11183,0.16382,0.16518,0.15971,0.18228,0.21717,0.46648,0.53352,0.5212,0.06498,0.04822,0.01984,0.05062,0.29514,0.0212,0.07934,0.17784,0.06156,0.27975,0.26881,0.11149,0.58618,0.0961,0.12346,0.34508,0.53146,0.1987,0.12825,0.16176,0.06395,0.08995,0.06156,0.02497,0.10192,0.00889,0.00513,0.01573,0.00992,0.0041,0.00513,0.12004,0.07456,0.07387,0.0407,0.05575,31.5681626120359
"Vancouver",2021-10-01,0.57508,0.04916,0.03603,0.33973,0.11616,0.15253,0.16532,0.16869,0.17677,0.22054,0.4596,0.5404,0.51717,0.06801,0.0468,0.02189,0.05488,0.29125,0.02357,0.07946,0.18956,0.06094,0.27643,0.25993,0.1101,0.58283,0.09158,0.11751,0.35219,0.5303,0.19192,0.12896,0.17037,0.06027,0.09091,0.06364,0.02424,0.10168,0.00236,0.00606,0.01481,0.00875,0.00539,0.00438,0.12626,0.07475,0.07239,0.04343,0.05354,31.8840729101194
"Vancouver",2021-11-01,0.56961,0.04321,0.03567,0.35151,0.12094,0.15052,0.16473,0.17169,0.16328,0.22883,0.46346,0.53654,0.51943,0.07338,0.0522,0.02117,0.04959,0.28422,0.02523,0.07773,0.19316,0.06526,0.27291,0.25435,0.11137,0.5699,0.096,0.12036,0.3634,0.51624,0.18387,0.12732,0.18126,0.05945,0.09165,0.06061,0.02175,0.10064,0.00899,0.0058,0.01798,0.00783,0.00812,0.00551,0.1192,0.07802,0.07483,0.04698,0.05104,31.816572064552
"Vancouver",2021-12-01,0.56614,0.04376,0.03276,0.35734,0.11928,0.14679,0.16129,0.17254,0.17254,0.22756,0.47287,0.52713,0.53713,0.06927,0.05301,0.01825,0.04701,0.27532,0.02601,0.08027,0.1983,0.06152,0.26407,0.25406,0.11578,0.56464,0.09852,0.11503,0.36959,0.51538,0.1813,0.13328,0.18905,0.05676,0.09802,0.06152,0.02051,0.10028,0.008,0.0045,0.0145,0.0085,0.0085,0.00425,0.11103,0.07702,0.07227,0.05226,0.04701,32.0927772373541
