"GEO","Date","num_fam","num_cpl","num_lone","num_single"
"Niagara",2018-02-01,118575,99126,19450,75907
"Niagara",2018-03-01,118662,99203,19460,76147
"Niagara",2018-04-01,118749,99282,19468,76387
"Niagara",2018-05-01,118838,99363,19475,76627
"Niagara",2018-06-01,118928,99445,19483,76865
"Niagara",2018-07-01,119020,99530,19490,77100
"Niagara",2018-08-01,119115,99616,19498,77332
"Niagara",2018-09-01,119212,99705,19508,77561
"Niagara",2018-10-01,119313,99795,19518,77784
"Niagara",2018-11-01,119417,99887,19530,78002
"Niagara",2018-12-01,119525,99982,19544,78213
"Niagara",2019-01-01,119636,100079,19559,78417
"Niagara",2019-02-01,119752,100178,19577,78613
"Niagara",2019-03-01,119872,100279,19596,78800
"Niagara",2019-04-01,119996,100383,19618,78977
"Niagara",2019-05-01,120126,100489,19643,79143
"Niagara",2019-06-01,120260,100598,19670,79298
"Niagara",2019-07-01,120400,100710,19700,79440
"Niagara",2019-08-01,120545,100824,19733,79569
"Niagara",2019-09-01,120697,100942,19770,79685
"Niagara",2019-10-01,120854,101062,19810,79785
"Niagara",2019-11-01,121018,101185,19853,79870
"Niagara",2019-12-01,121188,101311,19901,79938
"Niagara",2020-01-01,121365,101440,19952,79989
"Niagara",2020-02-01,121549,101573,20008,80022
"Niagara",2020-03-01,121741,101709,20068,80035
"Niagara",2020-04-01,121940,101848,20132,80029
"Niagara",2020-05-01,122147,101990,20202,80002
"Niagara",2020-06-01,122362,102136,20276,79954
"Niagara",2020-07-01,122586,102286,20355,79884
"Niagara",2020-08-01,122818,102439,20440,79790
"Niagara",2020-09-01,123059,102596,20530,79672
"Niagara",2020-10-01,123308,102757,20626,79529
"Niagara",2020-11-01,123568,102921,20728,79361
"Niagara",2020-12-01,123836,103090,20836,79166
"Niagara",2021-01-01,124115,103263,20950,78944
"Niagara",2021-02-01,124404,103439,21070,78694
"Niagara",2021-03-01,124703,103620,21197,78415
"Niagara",2021-04-01,125012,103806,21331,78105
"Niagara",2021-05-01,125333,103995,21472,77766
"Niagara",2021-06-01,125664,104189,21620,77394
"Niagara",2021-07-01,126007,104387,21776,76991
"Niagara",2021-08-01,126361,104590,21939,76554
"Niagara",2021-09-01,126728,104798,22109,76083
"Niagara",2021-10-01,127106,105010,22288,75577
"Niagara",2021-11-01,127496,105227,22475,75036
"Niagara",2021-12-01,127900,105449,22670,74458
"Toronto",2013-01-01,1606799,1364062,242781,863780
"Toronto",2013-02-01,1608978,1367035,241980,866128
"Toronto",2013-03-01,1611103,1369872,241261,868424
"Toronto",2013-04-01,1613175,1372577,240622,870671
"Toronto",2013-05-01,1615195,1375156,240059,872870
"Toronto",2013-06-01,1617167,1377612,239569,875026
"Toronto",2013-07-01,1619090,1379950,239150,877140
"Toronto",2013-08-01,1620967,1382176,238798,879215
"Toronto",2013-09-01,1622800,1384293,238510,881253
"Toronto",2013-10-01,1624589,1386307,238282,883258
"Toronto",2013-11-01,1626338,1388222,238113,885232
"Toronto",2013-12-01,1628047,1390043,237999,887177
"Toronto",2014-01-01,1629718,1391775,237937,889096
"Toronto",2014-02-01,1631353,1393422,237923,890991
"Toronto",2014-03-01,1632953,1394989,237955,892866
"Toronto",2014-04-01,1634520,1396480,238030,894723
"Toronto",2014-05-01,1636056,1397901,238145,896564
"Toronto",2014-06-01,1637562,1399256,238296,898392
"Toronto",2014-07-01,1639040,1400550,238480,900210
"Toronto",2014-08-01,1640492,1401788,238694,902020
"Toronto",2014-09-01,1641919,1402982,238928,903823
"Toronto",2014-10-01,1643323,1404141,239173,905619
"Toronto",2014-11-01,1644706,1405279,239420,907410
"Toronto",2014-12-01,1646070,1406406,239657,909196
"Toronto",2015-01-01,1647416,1407534,239876,910977
"Toronto",2015-02-01,1648745,1408674,240066,912755
"Toronto",2015-03-01,1650060,1409838,240219,914529
"Toronto",2015-04-01,1651362,1411037,240323,916301
"Toronto",2015-05-01,1652654,1412282,240370,918072
"Toronto",2015-06-01,1653936,1413586,240348,919841
"Toronto",2015-07-01,1655210,1414960,240250,921610
"Toronto",2015-08-01,1656478,1416409,240070,923381
"Toronto",2015-09-01,1657742,1417917,239827,925162
"Toronto",2015-10-01,1659003,1419461,239544,926965
"Toronto",2015-11-01,1660262,1421019,239246,928799
"Toronto",2015-12-01,1661522,1422568,238956,930674
"Toronto",2016-01-01,1662783,1424086,238698,932603
"Toronto",2016-02-01,1664046,1425551,238497,934593
"Toronto",2016-03-01,1665314,1426940,238376,936657
"Toronto",2016-04-01,1666588,1428231,238359,938804
"Toronto",2016-05-01,1667870,1429401,238469,941045
"Toronto",2016-06-01,1669160,1430428,238732,943390
"Toronto",2016-07-01,1670460,1431290,239170,945850
"Toronto",2016-08-01,1671775,1431976,239799,948432
"Toronto",2016-09-01,1673123,1432525,240596,951134
"Toronto",2016-10-01,1674522,1432988,241531,953949
"Toronto",2016-11-01,1675993,1433415,242574,956873
"Toronto",2016-12-01,1677558,1433859,243693,959900
"Toronto",2017-01-01,1679234,1434370,244858,963024
"Toronto",2017-02-01,1681044,1434999,246037,966240
"Toronto",2017-03-01,1683006,1435797,247201,969542
"Toronto",2017-04-01,1685142,1436816,248318,972924
"Toronto",2017-05-01,1687471,1438105,249357,976382
"Toronto",2017-06-01,1690014,1439716,250288,979909
"Toronto",2017-07-01,1692790,1441700,251080,983500
"Toronto",2017-08-01,1695812,1444092,251710,987149
"Toronto",2017-09-01,1699056,1446862,252185,990850
"Toronto",2017-10-01,1702492,1449962,252520,994594
"Toronto",2017-11-01,1706088,1453348,252732,998375
"Toronto",2017-12-01,1709813,1456971,252834,1002186
"Toronto",2018-01-01,1713636,1460787,252843,1006018
"Toronto",2018-02-01,1717527,1464748,252773,1009866
"Toronto",2018-03-01,1721453,1468808,252640,1013722
"Toronto",2018-04-01,1725383,1472921,252459,1017579
"Toronto",2018-05-01,1729287,1477040,252245,1021429
"Toronto",2018-06-01,1733133,1481118,252014,1025265
"Toronto",2018-07-01,1736890,1485110,251780,1029080
"Toronto",2018-08-01,1740529,1488972,251558,1032867
"Toronto",2018-09-01,1744026,1492674,251354,1036619
"Toronto",2018-10-01,1747362,1496189,251176,1040329
"Toronto",2018-11-01,1750515,1499489,251029,1043989
"Toronto",2018-12-01,1753464,1502549,250918,1047595
"Toronto",2019-01-01,1756189,1505341,250851,1051137
"Toronto",2019-02-01,1758668,1507839,250833,1054610
"Toronto",2019-03-01,1760881,1510014,250870,1058006
"Toronto",2019-04-01,1762806,1511841,250968,1061319
"Toronto",2019-05-01,1764424,1513292,251134,1064542
"Toronto",2019-06-01,1765712,1514341,251372,1067668
"Toronto",2019-07-01,1766650,1514960,251690,1070690
"Toronto",2019-08-01,1767217,1515123,252093,1073601
"Toronto",2019-09-01,1767393,1514802,252588,1076394
"Toronto",2019-10-01,1767156,1513971,253179,1079063
"Toronto",2019-11-01,1766485,1512602,253875,1081600
"Toronto",2019-12-01,1765360,1510669,254679,1083998
"Toronto",2020-01-01,1763759,1508146,255599,1086251
"Toronto",2020-02-01,1761662,1505004,256641,1088353
"Toronto",2020-03-01,1759048,1501216,257810,1090294
"Toronto",2020-04-01,1755896,1496757,259112,1092070
"Toronto",2020-05-01,1752185,1491599,260554,1093674
"Toronto",2020-06-01,1747894,1485715,262142,1095097
"Toronto",2020-07-01,1743003,1479078,263881,1096334
"Toronto",2020-08-01,1737490,1471661,265778,1097377
"Toronto",2020-09-01,1731334,1463438,267839,1098220
"Toronto",2020-10-01,1724515,1454381,270069,1098856
"Toronto",2020-11-01,1717011,1444463,272475,1099277
"Toronto",2020-12-01,1708802,1433658,275063,1099477
"Toronto",2021-01-01,1699867,1421938,277838,1099450
"Toronto",2021-02-01,1690185,1409276,280808,1099187
"Toronto",2021-03-01,1679735,1395647,283977,1098683
"Toronto",2021-04-01,1668497,1381021,287352,1097930
"Toronto",2021-05-01,1656448,1365374,290939,1096922
"Toronto",2021-06-01,1643569,1348677,294744,1095651
"Toronto",2021-07-01,1629839,1330904,298773,1094112
"Toronto",2021-08-01,1615236,1312028,303032,1092295
"Toronto",2021-09-01,1599739,1292022,307527,1090196
"Toronto",2021-10-01,1583329,1270859,312264,1087807
"Toronto",2021-11-01,1565983,1248512,317250,1085122
"Toronto",2021-12-01,1547682,1224954,322489,1082132
"Vancouver",2013-01-01,657806,578756,79052,415098
"Vancouver",2013-02-01,658724,579854,78869,415332
"Vancouver",2013-03-01,659640,580930,78706,415596
"Vancouver",2013-04-01,660553,581987,78561,415890
"Vancouver",2013-05-01,661465,583024,78434,416212
"Vancouver",2013-06-01,662374,584041,78324,416562
"Vancouver",2013-07-01,663280,585040,78230,416940
"Vancouver",2013-08-01,664183,586020,78152,417345
"Vancouver",2013-09-01,665084,586983,78089,417777
"Vancouver",2013-10-01,665981,587928,78040,418234
"Vancouver",2013-11-01,666874,588857,78005,418717
"Vancouver",2013-12-01,667764,589769,77982,419224
"Vancouver",2014-01-01,668650,590665,77972,419756
"Vancouver",2014-02-01,669531,591546,77972,420311
"Vancouver",2014-03-01,670409,592413,77984,420889
"Vancouver",2014-04-01,671281,593265,78005,421490
"Vancouver",2014-05-01,672149,594103,78035,422112
"Vancouver",2014-06-01,673012,594928,78074,422756
"Vancouver",2014-07-01,673870,595740,78120,423420
"Vancouver",2014-08-01,674722,596540,78173,424104
"Vancouver",2014-09-01,675568,597330,78230,424808
"Vancouver",2014-10-01,676407,598111,78288,425529
"Vancouver",2014-11-01,677237,598886,78345,426268
"Vancouver",2014-12-01,678059,599657,78397,427022
"Vancouver",2015-01-01,678870,600424,78441,427793
"Vancouver",2015-02-01,679670,601191,78475,428577
"Vancouver",2015-03-01,680458,601959,78496,429375
"Vancouver",2015-04-01,681233,602730,78501,430185
"Vancouver",2015-05-01,681994,603506,78487,431006
"Vancouver",2015-06-01,682740,604288,78451,431838
"Vancouver",2015-07-01,683470,605080,78390,432680
"Vancouver",2015-08-01,684184,605881,78303,433530
"Vancouver",2015-09-01,684884,606688,78197,434390
"Vancouver",2015-10-01,685573,607495,78078,435261
"Vancouver",2015-11-01,686253,608297,77956,436142
"Vancouver",2015-12-01,686928,609090,77838,437036
"Vancouver",2016-01-01,687599,609867,77732,437943
"Vancouver",2016-02-01,688271,610625,77646,438864
"Vancouver",2016-03-01,688945,611357,77587,439799
"Vancouver",2016-04-01,689624,612059,77565,440751
"Vancouver",2016-05-01,690311,612725,77585,441719
"Vancouver",2016-06-01,691009,613350,77658,442705
"Vancouver",2016-07-01,691720,613930,77790,443710
"Vancouver",2016-08-01,692448,614462,77986,444734
"Vancouver",2016-09-01,693196,614956,78240,445777
"Vancouver",2016-10-01,693967,615427,78542,446841
"Vancouver",2016-11-01,694766,615888,78881,447924
"Vancouver",2016-12-01,695596,616353,79247,449027
"Vancouver",2017-01-01,696461,616835,79631,450150
"Vancouver",2017-02-01,697365,617349,80022,451294
"Vancouver",2017-03-01,698311,617907,80411,452458
"Vancouver",2017-04-01,699302,618523,80787,453642
"Vancouver",2017-05-01,700344,619212,81140,454847
"Vancouver",2017-06-01,701438,619986,81461,456073
"Vancouver",2017-07-01,702590,620860,81740,457320
"Vancouver",2017-08-01,703801,621843,81969,458588
"Vancouver",2017-09-01,705068,622930,82149,459878
"Vancouver",2017-10-01,706386,624110,82287,461192
"Vancouver",2017-11-01,707750,625375,82386,462530
"Vancouver",2017-12-01,709155,626715,82451,463894
"Vancouver",2018-01-01,710596,628120,82488,465284
"Vancouver",2018-02-01,712069,629580,82500,466702
"Vancouver",2018-03-01,713568,631087,82492,468150
"Vancouver",2018-04-01,715089,632629,82470,469627
"Vancouver",2018-05-01,716626,634199,82437,471135
"Vancouver",2018-06-01,718175,635786,82399,472676
"Vancouver",2018-07-01,719730,637380,82360,474250
"Vancouver",2018-08-01,721288,638973,82324,475859
"Vancouver",2018-09-01,722844,640559,82294,477503
"Vancouver",2018-10-01,724396,642133,82272,479183
"Vancouver",2018-11-01,725939,643691,82258,480901
"Vancouver",2018-12-01,727473,645226,82255,482658
"Vancouver",2019-01-01,728991,646735,82265,484453
"Vancouver",2019-02-01,730493,648212,82290,486288
"Vancouver",2019-03-01,731974,649653,82331,488165
"Vancouver",2019-04-01,733432,651052,82389,490083
"Vancouver",2019-05-01,734862,652404,82467,492045
"Vancouver",2019-06-01,736263,653705,82567,494050
"Vancouver",2019-07-01,737630,654950,82690,496100
"Vancouver",2019-08-01,738961,656133,82838,498196
"Vancouver",2019-09-01,740252,657250,83013,500338
"Vancouver",2019-10-01,741500,658296,83216,502528
"Vancouver",2019-11-01,742703,659266,83449,504766
"Vancouver",2019-12-01,743856,660155,83714,507053
"Vancouver",2020-01-01,744957,660957,84014,509391
"Vancouver",2020-02-01,746002,661669,84348,511781
"Vancouver",2020-03-01,746989,662285,84720,514222
"Vancouver",2020-04-01,747913,662800,85131,516716
"Vancouver",2020-05-01,748773,663209,85583,519265
"Vancouver",2020-06-01,749564,663507,86078,521868
"Vancouver",2020-07-01,750283,663690,86616,524527
"Vancouver",2020-08-01,750928,663752,87201,527243
"Vancouver",2020-09-01,751495,663688,87834,530017
"Vancouver",2020-10-01,751981,663494,88516,532849
"Vancouver",2020-11-01,752383,663164,89250,535741
"Vancouver",2020-12-01,752697,662694,90037,538693
"Vancouver",2021-01-01,752921,662079,90878,541707
"Vancouver",2021-02-01,753051,661314,91777,544783
"Vancouver",2021-03-01,753083,660393,92733,547922
"Vancouver",2021-04-01,753016,659312,93750,551126
"Vancouver",2021-05-01,752845,658066,94829,554395
"Vancouver",2021-06-01,752568,656650,95971,557729
"Vancouver",2021-07-01,752180,655059,97179,561131
"Vancouver",2021-08-01,751680,653288,98454,564601
"Vancouver",2021-09-01,751064,651332,99798,568139
"Vancouver",2021-10-01,750328,649186,101213,571747
"Vancouver",2021-11-01,749470,646846,102700,575426
"Vancouver",2021-12-01,748486,644305,104262,579176
"Victoria",2013-01-01,95998,82831,13204,72536
"Victoria",2013-02-01,96060,83026,13063,72587
"Victoria",2013-03-01,96130,83216,12935,72649
"Victoria",2013-04-01,96207,83401,12821,72721
"Victoria",2013-05-01,96291,83582,12719,72802
"Victoria",2013-06-01,96382,83758,12629,72892
"Victoria",2013-07-01,96480,83930,12550,72990
"Victoria",2013-08-01,96584,84098,12482,73096
"Victoria",2013-09-01,96694,84262,12425,73209
"Victoria",2013-10-01,96809,84422,12378,73330
"Victoria",2013-11-01,96929,84578,12340,73456
"Victoria",2013-12-01,97055,84731,12311,73589
"Victoria",2014-01-01,97184,84881,12290,73727
"Victoria",2014-02-01,97318,85027,12277,73870
"Victoria",2014-03-01,97456,85171,12272,74017
"Victoria",2014-04-01,97598,85312,12272,74168
"Victoria",2014-05-01,97742,85450,12279,74323
"Victoria",2014-06-01,97890,85586,12292,74480
"Victoria",2014-07-01,98040,85720,12310,74640
"Victoria",2014-08-01,98192,85852,12332,74802
"Victoria",2014-09-01,98346,85981,12358,74965
"Victoria",2014-10-01,98500,86110,12386,75127
"Victoria",2014-11-01,98655,86237,12416,75289
"Victoria",2014-12-01,98809,86363,12445,75449
"Victoria",2015-01-01,98962,86489,12474,75606
"Victoria",2015-02-01,99112,86615,12501,75759
"Victoria",2015-03-01,99260,86740,12525,75907
"Victoria",2015-04-01,99405,86866,12545,76049
"Victoria",2015-05-01,99545,86993,12560,76184
"Victoria",2015-06-01,99680,87121,12569,76311
"Victoria",2015-07-01,99810,87250,12570,76430
"Victoria",2015-08-01,99934,87381,12563,76539
"Victoria",2015-09-01,100052,87513,12550,76640
"Victoria",2015-10-01,100167,87645,12531,76734
"Victoria",2015-11-01,100279,87778,12510,76822
"Victoria",2015-12-01,100390,87912,12486,76907
"Victoria",2016-01-01,100500,88044,12462,76989
"Victoria",2016-02-01,100611,88176,12440,77070
"Victoria",2016-03-01,100724,88307,12421,77151
"Victoria",2016-04-01,100840,88436,12407,77234
"Victoria",2016-05-01,100961,88563,12399,77321
"Victoria",2016-06-01,101087,88688,12400,77412
"Victoria",2016-07-01,101220,88810,12410,77510
"Victoria",2016-08-01,101361,88929,12431,77615
"Victoria",2016-09-01,101508,89044,12462,77727
"Victoria",2016-10-01,101660,89157,12501,77846
"Victoria",2016-11-01,101816,89268,12546,77970
"Victoria",2016-12-01,101974,89376,12596,78099
"Victoria",2017-01-01,102132,89482,12648,78233
"Victoria",2017-02-01,102289,89586,12701,78370
"Victoria",2017-03-01,102444,89689,12754,78511
"Victoria",2017-04-01,102595,89791,12804,78654
"Victoria",2017-05-01,102741,89891,12849,78798
"Victoria",2017-06-01,102880,89991,12888,78944
"Victoria",2017-07-01,103010,90090,12920,79090
"Victoria",2017-08-01,103131,90189,12942,79236
"Victoria",2017-09-01,103244,90288,12956,79382
"Victoria",2017-10-01,103350,90388,12963,79529
"Victoria",2017-11-01,103450,90488,12963,79676
"Victoria",2017-12-01,103547,90591,12957,79824
"Victoria",2018-01-01,103642,90695,12948,79974
"Victoria",2018-02-01,103736,90802,12935,80125
"Victoria",2018-03-01,103831,90912,12920,80279
"Victoria",2018-04-01,103928,91025,12904,80435
"Victoria",2018-05-01,104029,91142,12888,80593
"Victoria",2018-06-01,104136,91264,12873,80755
"Victoria",2018-07-01,104250,91390,12860,80920
"Victoria",2018-08-01,104372,91522,12850,81089
"Victoria",2018-09-01,104504,91659,12844,81261
"Victoria",2018-10-01,104646,91802,12843,81438
"Victoria",2018-11-01,104800,91953,12846,81619
"Victoria",2018-12-01,104966,92110,12854,81804
"Victoria",2019-01-01,105145,92274,12868,81993
"Victoria",2019-02-01,105338,92446,12888,82187
"Victoria",2019-03-01,105547,92627,12915,82386
"Victoria",2019-04-01,105771,92816,12949,82590
"Victoria",2019-05-01,106013,93014,12991,82798
"Victoria",2019-06-01,106272,93222,13041,83011
"Victoria",2019-07-01,106550,93440,13100,83230
"Victoria",2019-08-01,106848,93668,13168,83454
"Victoria",2019-09-01,107166,93907,13246,83683
"Victoria",2019-10-01,107507,94157,13334,83918
"Victoria",2019-11-01,107869,94419,13433,84159
"Victoria",2019-12-01,108255,94693,13543,84406
"Victoria",2020-01-01,108666,94979,13665,84658
"Victoria",2020-02-01,109102,95278,13800,84917
"Victoria",2020-03-01,109564,95591,13947,85182
"Victoria",2020-04-01,110054,95917,14107,85454
"Victoria",2020-05-01,110571,96258,14281,85732
"Victoria",2020-06-01,111118,96613,14470,86016
"Victoria",2020-07-01,111694,96983,14673,86308
"Victoria",2020-08-01,112302,97368,14891,86606
"Victoria",2020-09-01,112941,97770,15126,86911
"Victoria",2020-10-01,113614,98187,15376,87224
"Victoria",2020-11-01,114319,98622,15644,87544
"Victoria",2020-12-01,115060,99073,15928,87871
"Victoria",2021-01-01,115836,99542,16231,88206
"Victoria",2021-02-01,116649,100029,16552,88549
"Victoria",2021-03-01,117499,100534,16891,88899
"Victoria",2021-04-01,118388,101058,17250,89258
"Victoria",2021-05-01,119316,101602,17629,89624
"Victoria",2021-06-01,120284,102165,18028,89999
"Victoria",2021-07-01,121293,102748,18448,90383
"Victoria",2021-08-01,122344,103352,18890,90774
"Victoria",2021-09-01,123439,103976,19353,91175
"Victoria",2021-10-01,124577,104622,19838,91584
"Victoria",2021-11-01,125761,105290,20347,92002
"Victoria",2021-12-01,126990,105980,20878,92430
"Windsor",2013-01-01,92036,75185,16847,53600
"Windsor",2013-02-01,92032,75244,16784,53546
"Windsor",2013-03-01,92031,75302,16726,53506
"Windsor",2013-04-01,92032,75357,16673,53481
"Windsor",2013-05-01,92035,75410,16624,53468
"Windsor",2013-06-01,92041,75461,16580,53468
"Windsor",2013-07-01,92050,75510,16540,53480
"Windsor",2013-08-01,92061,75558,16504,53504
"Windsor",2013-09-01,92075,75604,16472,53538
"Windsor",2013-10-01,92092,75649,16444,53583
"Windsor",2013-11-01,92112,75694,16419,53638
"Windsor",2013-12-01,92134,75737,16397,53703
"Windsor",2014-01-01,92159,75781,16379,53776
"Windsor",2014-02-01,92187,75823,16364,53857
"Windsor",2014-03-01,92218,75866,16352,53947
"Windsor",2014-04-01,92251,75909,16343,54043
"Windsor",2014-05-01,92288,75952,16336,54146
"Windsor",2014-06-01,92327,75996,16332,54255
"Windsor",2014-07-01,92370,76040,16330,54370
"Windsor",2014-08-01,92416,76085,16330,54490
"Windsor",2014-09-01,92464,76132,16332,54614
"Windsor",2014-10-01,92516,76181,16334,54741
"Windsor",2014-11-01,92571,76232,16338,54870
"Windsor",2014-12-01,92630,76287,16341,55001
"Windsor",2015-01-01,92691,76346,16344,55133
"Windsor",2015-02-01,92756,76409,16346,55265
"Windsor",2015-03-01,92824,76477,16346,55395
"Windsor",2015-04-01,92895,76550,16344,55524
"Windsor",2015-05-01,92970,76630,16339,55650
"Windsor",2015-06-01,93048,76716,16331,55772
"Windsor",2015-07-01,93130,76810,16320,55890
"Windsor",2015-08-01,93215,76911,16305,56003
"Windsor",2015-09-01,93304,77019,16286,56111
"Windsor",2015-10-01,93396,77132,16267,56215
"Windsor",2015-11-01,93492,77249,16246,56316
"Windsor",2015-12-01,93591,77369,16227,56414
"Windsor",2016-01-01,93694,77490,16210,56511
"Windsor",2016-02-01,93801,77611,16197,56607
"Windsor",2016-03-01,93912,77731,16189,56703
"Windsor",2016-04-01,94026,77848,16187,56800
"Windsor",2016-05-01,94143,77961,16192,56897
"Windsor",2016-06-01,94265,78069,16206,56997
"Windsor",2016-07-01,94390,78170,16230,57100
"Windsor",2016-08-01,94519,78263,16265,57206
"Windsor",2016-09-01,94649,78349,16309,57317
"Windsor",2016-10-01,94778,78426,16361,57434
"Windsor",2016-11-01,94905,78494,16419,57558
"Windsor",2016-12-01,95026,78553,16480,57690
"Windsor",2017-01-01,95140,78603,16543,57831
"Windsor",2017-02-01,95244,78643,16606,57982
"Windsor",2017-03-01,95336,78673,16667,58144
"Windsor",2017-04-01,95414,78693,16723,58319
"Windsor",2017-05-01,95475,78703,16774,58508
"Windsor",2017-06-01,95518,78702,16817,58711
"Windsor",2017-07-01,95540,78690,16850,58930
"Windsor",2017-08-01,95540,78667,16872,59165
"Windsor",2017-09-01,95519,78635,16883,59414
"Windsor",2017-10-01,95480,78595,16885,59675
"Windsor",2017-11-01,95427,78548,16878,59944
"Windsor",2017-12-01,95363,78498,16864,60219
"Windsor",2018-01-01,95289,78445,16843,60496
"Windsor",2018-02-01,95209,78391,16818,60773
"Windsor",2018-03-01,95127,78338,16788,61048
"Windsor",2018-04-01,95043,78288,16755,61316
"Windsor",2018-05-01,94963,78242,16721,61576
"Windsor",2018-06-01,94887,78202,16685,61825
"Windsor",2018-07-01,94820,78170,16650,62060
"Windsor",2018-08-01,94764,78148,16616,62278
"Windsor",2018-09-01,94720,78136,16584,62477
"Windsor",2018-10-01,94692,78137,16554,62654
"Windsor",2018-11-01,94680,78152,16527,62809
"Windsor",2018-12-01,94686,78181,16503,62938
"Windsor",2019-01-01,94713,78227,16483,63041
"Windsor",2019-02-01,94761,78291,16468,63114
"Windsor",2019-03-01,94834,78373,16457,63156
"Windsor",2019-04-01,94932,78476,16451,63164
"Windsor",2019-05-01,95058,78601,16451,63138
"Windsor",2019-06-01,95213,78748,16457,63074
"Windsor",2019-07-01,95400,78920,16470,62970
"Windsor",2019-08-01,95620,79117,16490,62825
"Windsor",2019-09-01,95874,79342,16518,62637
"Windsor",2019-10-01,96166,79595,16554,62403
"Windsor",2019-11-01,96495,79877,16598,62121
"Windsor",2019-12-01,96866,80191,16652,61790
"Windsor",2020-01-01,97278,80537,16715,61408
"Windsor",2020-02-01,97735,80916,16788,60971
"Windsor",2020-03-01,98238,81331,16872,60479
"Windsor",2020-04-01,98788,81782,16967,59929
"Windsor",2020-05-01,99388,82271,17074,59320
"Windsor",2020-06-01,100039,82798,17192,58649
"Windsor",2020-07-01,100744,83366,17324,57913
"Windsor",2020-08-01,101504,83976,17468,57112
"Windsor",2020-09-01,102320,84629,17625,56243
"Windsor",2020-10-01,103196,85326,17797,55305
"Windsor",2020-11-01,104132,86069,17983,54294
"Windsor",2020-12-01,105130,86859,18184,53209
"Windsor",2021-01-01,106193,87698,18401,52048
"Windsor",2021-02-01,107322,88586,18633,50809
"Windsor",2021-03-01,108519,89525,18882,49489
"Windsor",2021-04-01,109785,90517,19147,48088
"Windsor",2021-05-01,111123,91562,19431,46602
"Windsor",2021-06-01,112535,92662,19731,45030
"Windsor",2021-07-01,114022,93819,20051,43370
"Windsor",2021-08-01,115586,95034,20389,41620
"Windsor",2021-09-01,117229,96307,20746,39777
"Windsor",2021-10-01,118952,97642,21124,37840
"Windsor",2021-11-01,120759,99037,21521,35806
"Windsor",2021-12-01,122649,100496,21940,33674
