"Date","GEO","VALUE","val_norm","Components","Unit of measure"
2014-01-01,"Canada",3.15,0.0315,"UnMort_total","Interest rate (percentage)"
2014-01-01,"Canada",3925,3.925e+09,"UnMort_var","Dollars (in millions)"
2014-01-01,"Canada",2.81,0.0281,"UnMort_var","Interest rate (percentage)"
2014-01-01,"Canada",347,3.47e+08,"UnMort_fix0_1","Dollars (in millions)"
2014-01-01,"Canada",4.9,0.049,"UnMort_fix0_1","Interest rate (percentage)"
2014-01-01,"Canada",2263,2.263e+09,"UnMort_fix1_3","Dollars (in millions)"
2014-01-01,"Canada",3.07,0.0307,"UnMort_fix1_3","Interest rate (percentage)"
2014-01-01,"Canada",2166,2.166e+09,"UnMort_fix3_5","Dollars (in millions)"
2014-01-01,"Canada",3.12,0.0312,"UnMort_fix3_5","Interest rate (percentage)"
2014-01-01,"Canada",1996,1.996e+09,"UnMort_fix5","Dollars (in millions)"
2014-01-01,"Canada",3.66,0.0366,"UnMort_fix5","Interest rate (percentage)"
2014-01-01,"Canada",13586,1.3586e+10,"Credit_rate","Dollars (in millions)"
2014-01-01,"Canada",5.78,0.0578,"Credit_rate","Interest rate (percentage)"
2014-02-01,"Canada",6247,6.247e+09,"InMort_total","Dollars (in millions)"
2014-02-01,"Canada",3.22,0.0322,"InMort_total","Interest rate (percentage)"
2014-02-01,"Canada",1625,1.625e+09,"InMort_var","Dollars (in millions)"
2014-02-01,"Canada",2.83,0.0283,"InMort_var","Interest rate (percentage)"
2014-02-01,"Canada",339,3.39e+08,"InMort_fix0_1","Dollars (in millions)"
2014-02-01,"Canada",5.29,0.0529,"InMort_fix0_1","Interest rate (percentage)"
2014-02-01,"Canada",1325,1.325e+09,"InMort_fix1_3","Dollars (in millions)"
2014-02-01,"Canada",2.87,0.0287,"InMort_fix1_3","Interest rate (percentage)"
2014-02-01,"Canada",1030,1.03e+09,"InMort_fix3_5","Dollars (in millions)"
2014-02-01,"Canada",3.15,0.0315,"InMort_fix3_5","Interest rate (percentage)"
2014-02-01,"Canada",1928,1.928e+09,"InMort_fix5","Dollars (in millions)"
2014-02-01,"Canada",3.45,0.0345,"InMort_fix5","Interest rate (percentage)"
2014-02-01,"Canada",10104,1.0104e+10,"UnMort_total","Dollars (in millions)"
2014-02-01,"Canada",3.12,0.0312,"UnMort_total","Interest rate (percentage)"
2014-02-01,"Canada",3592,3.592e+09,"UnMort_var","Dollars (in millions)"
2014-02-01,"Canada",2.81,0.0281,"UnMort_var","Interest rate (percentage)"
2014-02-01,"Canada",299,2.99e+08,"UnMort_fix0_1","Dollars (in millions)"
2014-02-01,"Canada",4.92,0.0492,"UnMort_fix0_1","Interest rate (percentage)"
2014-02-01,"Canada",2516,2.516e+09,"UnMort_fix1_3","Dollars (in millions)"
2014-02-01,"Canada",2.96,0.0296,"UnMort_fix1_3","Interest rate (percentage)"
2014-02-01,"Canada",1600,1.6e+09,"UnMort_fix3_5","Dollars (in millions)"
2014-02-01,"Canada",3.11,0.0311,"UnMort_fix3_5","Interest rate (percentage)"
2014-02-01,"Canada",2097,2.097e+09,"UnMort_fix5","Dollars (in millions)"
2014-02-01,"Canada",3.57,0.0357,"UnMort_fix5","Interest rate (percentage)"
2014-02-01,"Canada",13632,1.3632e+10,"Credit_rate","Dollars (in millions)"
2014-02-01,"Canada",5.64,0.0564,"Credit_rate","Interest rate (percentage)"
2014-03-01,"Canada",7155,7.155e+09,"InMort_total","Dollars (in millions)"
2014-03-01,"Canada",3.2,0.032,"InMort_total","Interest rate (percentage)"
2014-03-01,"Canada",1662,1.662e+09,"InMort_var","Dollars (in millions)"
2014-03-01,"Canada",2.84,0.0284,"InMort_var","Interest rate (percentage)"
2014-03-01,"Canada",438,4.38e+08,"InMort_fix0_1","Dollars (in millions)"
2014-03-01,"Canada",5.41,0.0541,"InMort_fix0_1","Interest rate (percentage)"
2014-03-01,"Canada",1393,1.393e+09,"InMort_fix1_3","Dollars (in millions)"
2014-03-01,"Canada",2.85,0.0285,"InMort_fix1_3","Interest rate (percentage)"
2014-03-01,"Canada",1337,1.337e+09,"InMort_fix3_5","Dollars (in millions)"
2014-03-01,"Canada",3.06,0.0306,"InMort_fix3_5","Interest rate (percentage)"
2014-03-01,"Canada",2325,2.325e+09,"InMort_fix5","Dollars (in millions)"
2014-03-01,"Canada",3.34,0.0334,"InMort_fix5","Interest rate (percentage)"
2014-03-01,"Canada",11393,1.1393e+10,"UnMort_total","Dollars (in millions)"
2014-03-01,"Canada",3.08,0.0308,"UnMort_total","Interest rate (percentage)"
2014-03-01,"Canada",3749,3.749e+09,"UnMort_var","Dollars (in millions)"
2014-03-01,"Canada",2.82,0.0282,"UnMort_var","Interest rate (percentage)"
2014-03-01,"Canada",333,3.33e+08,"UnMort_fix0_1","Dollars (in millions)"
2014-03-01,"Canada",5.08,0.0508,"UnMort_fix0_1","Interest rate (percentage)"
2014-03-01,"Canada",2841,2.841e+09,"UnMort_fix1_3","Dollars (in millions)"
2014-03-01,"Canada",2.93,0.0293,"UnMort_fix1_3","Interest rate (percentage)"
2014-03-01,"Canada",1985,1.985e+09,"UnMort_fix3_5","Dollars (in millions)"
2014-03-01,"Canada",3.05,0.0305,"UnMort_fix3_5","Interest rate (percentage)"
2014-03-01,"Canada",2484,2.484e+09,"UnMort_fix5","Dollars (in millions)"
2014-03-01,"Canada",3.42,0.0342,"UnMort_fix5","Interest rate (percentage)"
2014-03-01,"Canada",14807,1.4807e+10,"Credit_rate","Dollars (in millions)"
2014-03-01,"Canada",5.69,0.0569,"Credit_rate","Interest rate (percentage)"
2014-04-01,"Canada",8739,8.739e+09,"InMort_total","Dollars (in millions)"
2014-04-01,"Canada",3.16,0.0316,"InMort_total","Interest rate (percentage)"
2014-04-01,"Canada",1650,1.65e+09,"InMort_var","Dollars (in millions)"
2014-04-01,"Canada",2.88,0.0288,"InMort_var","Interest rate (percentage)"
2014-04-01,"Canada",555,5.55e+08,"InMort_fix0_1","Dollars (in millions)"
2014-04-01,"Canada",5.51,0.0551,"InMort_fix0_1","Interest rate (percentage)"
2014-04-01,"Canada",1373,1.373e+09,"InMort_fix1_3","Dollars (in millions)"
2014-04-01,"Canada",2.83,0.0283,"InMort_fix1_3","Interest rate (percentage)"
2014-04-01,"Canada",2301,2.301e+09,"InMort_fix3_5","Dollars (in millions)"
2014-04-01,"Canada",2.98,0.0298,"InMort_fix3_5","Interest rate (percentage)"
2014-04-01,"Canada",2859,2.859e+09,"InMort_fix5","Dollars (in millions)"
2014-04-01,"Canada",3.18,0.0318,"InMort_fix5","Interest rate (percentage)"
2014-04-01,"Canada",13615,1.3615e+10,"UnMort_total","Dollars (in millions)"
2014-04-01,"Canada",3.04,0.0304,"UnMort_total","Interest rate (percentage)"
2014-04-01,"Canada",3867,3.867e+09,"UnMort_var","Dollars (in millions)"
2014-04-01,"Canada",2.83,0.0283,"UnMort_var","Interest rate (percentage)"
2014-04-01,"Canada",412,4.12e+08,"UnMort_fix0_1","Dollars (in millions)"
2014-04-01,"Canada",4.99,0.0499,"UnMort_fix0_1","Interest rate (percentage)"
2014-04-01,"Canada",2795,2.795e+09,"UnMort_fix1_3","Dollars (in millions)"
2014-04-01,"Canada",2.94,0.0294,"UnMort_fix1_3","Interest rate (percentage)"
2014-04-01,"Canada",3289,3.289e+09,"UnMort_fix3_5","Dollars (in millions)"
2014-04-01,"Canada",2.97,0.0297,"UnMort_fix3_5","Interest rate (percentage)"
2014-04-01,"Canada",3252,3.252e+09,"UnMort_fix5","Dollars (in millions)"
2014-04-01,"Canada",3.21,0.0321,"UnMort_fix5","Interest rate (percentage)"
2014-04-01,"Canada",16141,1.6141e+10,"Credit_rate","Dollars (in millions)"
2014-04-01,"Canada",5.49,0.0549,"Credit_rate","Interest rate (percentage)"
2014-05-01,"Canada",9994,9.994e+09,"InMort_total","Dollars (in millions)"
2014-05-01,"Canada",3.17,0.0317,"InMort_total","Interest rate (percentage)"
2014-05-01,"Canada",1758,1.758e+09,"InMort_var","Dollars (in millions)"
2014-05-01,"Canada",2.87,0.0287,"InMort_var","Interest rate (percentage)"
2014-05-01,"Canada",662,6.62e+08,"InMort_fix0_1","Dollars (in millions)"
2014-05-01,"Canada",5.52,0.0552,"InMort_fix0_1","Interest rate (percentage)"
2014-05-01,"Canada",1292,1.292e+09,"InMort_fix1_3","Dollars (in millions)"
2014-05-01,"Canada",2.82,0.0282,"InMort_fix1_3","Interest rate (percentage)"
2014-05-01,"Canada",2759,2.759e+09,"InMort_fix3_5","Dollars (in millions)"
2014-05-01,"Canada",2.98,0.0298,"InMort_fix3_5","Interest rate (percentage)"
2014-05-01,"Canada",3523,3.523e+09,"InMort_fix5","Dollars (in millions)"
2014-05-01,"Canada",3.17,0.0317,"InMort_fix5","Interest rate (percentage)"
2014-05-01,"Canada",16302,1.6302e+10,"UnMort_total","Dollars (in millions)"
2014-05-01,"Canada",3.04,0.0304,"UnMort_total","Interest rate (percentage)"
2014-05-01,"Canada",4523,4.523e+09,"UnMort_var","Dollars (in millions)"
2014-05-01,"Canada",2.85,0.0285,"UnMort_var","Interest rate (percentage)"
2014-05-01,"Canada",577,5.77e+08,"UnMort_fix0_1","Dollars (in millions)"
2014-05-01,"Canada",4.59,0.0459,"UnMort_fix0_1","Interest rate (percentage)"
2014-05-01,"Canada",2986,2.986e+09,"UnMort_fix1_3","Dollars (in millions)"
2014-05-01,"Canada",2.98,0.0298,"UnMort_fix1_3","Interest rate (percentage)"
2014-05-01,"Canada",4023,4.023e+09,"UnMort_fix3_5","Dollars (in millions)"
2014-05-01,"Canada",2.98,0.0298,"UnMort_fix3_5","Interest rate (percentage)"
2014-05-01,"Canada",4194,4.194e+09,"UnMort_fix5","Dollars (in millions)"
2014-05-01,"Canada",3.14,0.0314,"UnMort_fix5","Interest rate (percentage)"
2014-05-01,"Canada",17382,1.7382e+10,"Credit_rate","Dollars (in millions)"
2014-05-01,"Canada",5.35,0.0535,"Credit_rate","Interest rate (percentage)"
2014-06-01,"Canada",10504,1.0504e+10,"InMort_total","Dollars (in millions)"
2014-06-01,"Canada",3.16,0.0316,"InMort_total","Interest rate (percentage)"
2014-06-01,"Canada",1934,1.934e+09,"InMort_var","Dollars (in millions)"
2014-06-01,"Canada",2.88,0.0288,"InMort_var","Interest rate (percentage)"
2014-06-01,"Canada",752,7.52e+08,"InMort_fix0_1","Dollars (in millions)"
2014-06-01,"Canada",5.48,0.0548,"InMort_fix0_1","Interest rate (percentage)"
2014-06-01,"Canada",1459,1.459e+09,"InMort_fix1_3","Dollars (in millions)"
2014-06-01,"Canada",2.85,0.0285,"InMort_fix1_3","Interest rate (percentage)"
2014-06-01,"Canada",2745,2.745e+09,"InMort_fix3_5","Dollars (in millions)"
2014-06-01,"Canada",2.98,0.0298,"InMort_fix3_5","Interest rate (percentage)"
2014-06-01,"Canada",3614,3.614e+09,"InMort_fix5","Dollars (in millions)"
2014-06-01,"Canada",3.09,0.0309,"InMort_fix5","Interest rate (percentage)"
2014-06-01,"Canada",17901,1.7901e+10,"UnMort_total","Dollars (in millions)"
2014-06-01,"Canada",3.01,0.0301,"UnMort_total","Interest rate (percentage)"
2014-06-01,"Canada",5054,5.054e+09,"UnMort_var","Dollars (in millions)"
2014-06-01,"Canada",2.81,0.0281,"UnMort_var","Interest rate (percentage)"
2014-06-01,"Canada",663,6.63e+08,"UnMort_fix0_1","Dollars (in millions)"
2014-06-01,"Canada",4.57,0.0457,"UnMort_fix0_1","Interest rate (percentage)"
2014-06-01,"Canada",3104,3.104e+09,"UnMort_fix1_3","Dollars (in millions)"
2014-06-01,"Canada",2.97,0.0297,"UnMort_fix1_3","Interest rate (percentage)"
2014-06-01,"Canada",4269,4.269e+09,"UnMort_fix3_5","Dollars (in millions)"
2014-06-01,"Canada",2.95,0.0295,"UnMort_fix3_5","Interest rate (percentage)"
2014-06-01,"Canada",4811,4.811e+09,"UnMort_fix5","Dollars (in millions)"
2014-06-01,"Canada",3.11,0.0311,"UnMort_fix5","Interest rate (percentage)"
2014-06-01,"Canada",18175,1.8175e+10,"Credit_rate","Dollars (in millions)"
2014-06-01,"Canada",5.4,0.054,"Credit_rate","Interest rate (percentage)"
2014-07-01,"Canada",10125,1.0125e+10,"InMort_total","Dollars (in millions)"
2014-07-01,"Canada",3.13,0.0313,"InMort_total","Interest rate (percentage)"
2014-07-01,"Canada",1842,1.842e+09,"InMort_var","Dollars (in millions)"
2014-07-01,"Canada",2.87,0.0287,"InMort_var","Interest rate (percentage)"
2014-07-01,"Canada",698,6.98e+08,"InMort_fix0_1","Dollars (in millions)"
2014-07-01,"Canada",5.54,0.0554,"InMort_fix0_1","Interest rate (percentage)"
2014-07-01,"Canada",1452,1.452e+09,"InMort_fix1_3","Dollars (in millions)"
2014-07-01,"Canada",2.79,0.0279,"InMort_fix1_3","Interest rate (percentage)"
2014-07-01,"Canada",2419,2.419e+09,"InMort_fix3_5","Dollars (in millions)"
2014-07-01,"Canada",2.97,0.0297,"InMort_fix3_5","Interest rate (percentage)"
2014-07-01,"Canada",3714,3.714e+09,"InMort_fix5","Dollars (in millions)"
2014-07-01,"Canada",3.04,0.0304,"InMort_fix5","Interest rate (percentage)"
2014-07-01,"Canada",18528,1.8528e+10,"UnMort_total","Dollars (in millions)"
2014-07-01,"Canada",2.97,0.0297,"UnMort_total","Interest rate (percentage)"
2014-07-01,"Canada",4931,4.931e+09,"UnMort_var","Dollars (in millions)"
2014-07-01,"Canada",2.78,0.0278,"UnMort_var","Interest rate (percentage)"
2014-07-01,"Canada",667,6.67e+08,"UnMort_fix0_1","Dollars (in millions)"
2014-07-01,"Canada",4.32,0.0432,"UnMort_fix0_1","Interest rate (percentage)"
2014-07-01,"Canada",3546,3.546e+09,"UnMort_fix1_3","Dollars (in millions)"
2014-07-01,"Canada",2.88,0.0288,"UnMort_fix1_3","Interest rate (percentage)"
2014-07-01,"Canada",4299,4.299e+09,"UnMort_fix3_5","Dollars (in millions)"
2014-07-01,"Canada",2.92,0.0292,"UnMort_fix3_5","Interest rate (percentage)"
2014-07-01,"Canada",5086,5.086e+09,"UnMort_fix5","Dollars (in millions)"
2014-07-01,"Canada",3.09,0.0309,"UnMort_fix5","Interest rate (percentage)"
2014-07-01,"Canada",18765,1.8765e+10,"Credit_rate","Dollars (in millions)"
2014-07-01,"Canada",5.36,0.0536,"Credit_rate","Interest rate (percentage)"
2014-08-01,"Canada",9308,9.308e+09,"InMort_total","Dollars (in millions)"
2014-08-01,"Canada",3.06,0.0306,"InMort_total","Interest rate (percentage)"
2014-08-01,"Canada",1542,1.542e+09,"InMort_var","Dollars (in millions)"
2014-08-01,"Canada",2.85,0.0285,"InMort_var","Interest rate (percentage)"
2014-08-01,"Canada",570,5.7e+08,"InMort_fix0_1","Dollars (in millions)"
2014-08-01,"Canada",5.33,0.0533,"InMort_fix0_1","Interest rate (percentage)"
2014-08-01,"Canada",1773,1.773e+09,"InMort_fix1_3","Dollars (in millions)"
2014-08-01,"Canada",2.7,0.027,"InMort_fix1_3","Interest rate (percentage)"
2014-08-01,"Canada",2060,2.06e+09,"InMort_fix3_5","Dollars (in millions)"
2014-08-01,"Canada",2.95,0.0295,"InMort_fix3_5","Interest rate (percentage)"
2014-08-01,"Canada",3362,3.362e+09,"InMort_fix5","Dollars (in millions)"
2014-08-01,"Canada",3.02,0.0302,"InMort_fix5","Interest rate (percentage)"
2014-08-01,"Canada",16972,1.6972e+10,"UnMort_total","Dollars (in millions)"
2014-08-01,"Canada",2.96,0.0296,"UnMort_total","Interest rate (percentage)"
2014-08-01,"Canada",4634,4.634e+09,"UnMort_var","Dollars (in millions)"
2014-08-01,"Canada",2.77,0.0277,"UnMort_var","Interest rate (percentage)"
2014-08-01,"Canada",531,5.31e+08,"UnMort_fix0_1","Dollars (in millions)"
2014-08-01,"Canada",4.49,0.0449,"UnMort_fix0_1","Interest rate (percentage)"
2014-08-01,"Canada",3711,3.711e+09,"UnMort_fix1_3","Dollars (in millions)"
2014-08-01,"Canada",2.85,0.0285,"UnMort_fix1_3","Interest rate (percentage)"
2014-08-01,"Canada",3578,3.578e+09,"UnMort_fix3_5","Dollars (in millions)"
2014-08-01,"Canada",2.92,0.0292,"UnMort_fix3_5","Interest rate (percentage)"
2014-08-01,"Canada",4518,4.518e+09,"UnMort_fix5","Dollars (in millions)"
2014-08-01,"Canada",3.09,0.0309,"UnMort_fix5","Interest rate (percentage)"
2014-08-01,"Canada",16611,1.6611e+10,"Credit_rate","Dollars (in millions)"
2014-08-01,"Canada",5.42,0.0542,"Credit_rate","Interest rate (percentage)"
2014-09-01,"Canada",7944,7.944e+09,"InMort_total","Dollars (in millions)"
2014-09-01,"Canada",3.04,0.0304,"InMort_total","Interest rate (percentage)"
2014-09-01,"Canada",1421,1.421e+09,"InMort_var","Dollars (in millions)"
2014-09-01,"Canada",2.88,0.0288,"InMort_var","Interest rate (percentage)"
2014-09-01,"Canada",436,4.36e+08,"InMort_fix0_1","Dollars (in millions)"
2014-09-01,"Canada",5.2,0.052,"InMort_fix0_1","Interest rate (percentage)"
2014-09-01,"Canada",1352,1.352e+09,"InMort_fix1_3","Dollars (in millions)"
2014-09-01,"Canada",2.68,0.0268,"InMort_fix1_3","Interest rate (percentage)"
2014-09-01,"Canada",1836,1.836e+09,"InMort_fix3_5","Dollars (in millions)"
2014-09-01,"Canada",2.95,0.0295,"InMort_fix3_5","Interest rate (percentage)"
2014-09-01,"Canada",2899,2.899e+09,"InMort_fix5","Dollars (in millions)"
2014-09-01,"Canada",3.01,0.0301,"InMort_fix5","Interest rate (percentage)"
2014-09-01,"Canada",15480,1.548e+10,"UnMort_total","Dollars (in millions)"
2014-09-01,"Canada",2.94,0.0294,"UnMort_total","Interest rate (percentage)"
2014-09-01,"Canada",4276,4.276e+09,"UnMort_var","Dollars (in millions)"
2014-09-01,"Canada",2.75,0.0275,"UnMort_var","Interest rate (percentage)"
2014-09-01,"Canada",435,4.35e+08,"UnMort_fix0_1","Dollars (in millions)"
2014-09-01,"Canada",4.54,0.0454,"UnMort_fix0_1","Interest rate (percentage)"
2014-09-01,"Canada",3520,3.52e+09,"UnMort_fix1_3","Dollars (in millions)"
2014-09-01,"Canada",2.83,0.0283,"UnMort_fix1_3","Interest rate (percentage)"
2014-09-01,"Canada",3158,3.158e+09,"UnMort_fix3_5","Dollars (in millions)"
2014-09-01,"Canada",2.91,0.0291,"UnMort_fix3_5","Interest rate (percentage)"
2014-09-01,"Canada",4090,4.09e+09,"UnMort_fix5","Dollars (in millions)"
2014-09-01,"Canada",3.09,0.0309,"UnMort_fix5","Interest rate (percentage)"
2014-09-01,"Canada",17570,1.757e+10,"Credit_rate","Dollars (in millions)"
2014-09-01,"Canada",5.32,0.0532,"Credit_rate","Interest rate (percentage)"
2014-10-01,"Canada",8919,8.919e+09,"InMort_total","Dollars (in millions)"
2014-10-01,"Canada",3.01,0.0301,"InMort_total","Interest rate (percentage)"
2014-10-01,"Canada",1599,1.599e+09,"InMort_var","Dollars (in millions)"
2014-10-01,"Canada",2.84,0.0284,"InMort_var","Interest rate (percentage)"
2014-10-01,"Canada",464,4.64e+08,"InMort_fix0_1","Dollars (in millions)"
2014-10-01,"Canada",5.12,0.0512,"InMort_fix0_1","Interest rate (percentage)"
2014-10-01,"Canada",1777,1.777e+09,"InMort_fix1_3","Dollars (in millions)"
2014-10-01,"Canada",2.63,0.0263,"InMort_fix1_3","Interest rate (percentage)"
2014-10-01,"Canada",1782,1.782e+09,"InMort_fix3_5","Dollars (in millions)"
2014-10-01,"Canada",2.95,0.0295,"InMort_fix3_5","Interest rate (percentage)"
2014-10-01,"Canada",3297,3.297e+09,"InMort_fix5","Dollars (in millions)"
2014-10-01,"Canada",3.03,0.0303,"InMort_fix5","Interest rate (percentage)"
2014-10-01,"Canada",16695,1.6695e+10,"UnMort_total","Dollars (in millions)"
2014-10-01,"Canada",2.93,0.0293,"UnMort_total","Interest rate (percentage)"
2014-10-01,"Canada",4672,4.672e+09,"UnMort_var","Dollars (in millions)"
2014-10-01,"Canada",2.73,0.0273,"UnMort_var","Interest rate (percentage)"
2014-10-01,"Canada",459,4.59e+08,"UnMort_fix0_1","Dollars (in millions)"
2014-10-01,"Canada",4.51,0.0451,"UnMort_fix0_1","Interest rate (percentage)"
2014-10-01,"Canada",3861,3.861e+09,"UnMort_fix1_3","Dollars (in millions)"
2014-10-01,"Canada",2.84,0.0284,"UnMort_fix1_3","Interest rate (percentage)"
2014-10-01,"Canada",3182,3.182e+09,"UnMort_fix3_5","Dollars (in millions)"
2014-10-01,"Canada",2.91,0.0291,"UnMort_fix3_5","Interest rate (percentage)"
2014-10-01,"Canada",4520,4.52e+09,"UnMort_fix5","Dollars (in millions)"
2014-10-01,"Canada",3.07,0.0307,"UnMort_fix5","Interest rate (percentage)"
2014-10-01,"Canada",16818,1.6818e+10,"Credit_rate","Dollars (in millions)"
2014-10-01,"Canada",5.46,0.0546,"Credit_rate","Interest rate (percentage)"
2014-11-01,"Canada",6981,6.981e+09,"InMort_total","Dollars (in millions)"
2014-11-01,"Canada",3.04,0.0304,"InMort_total","Interest rate (percentage)"
2014-11-01,"Canada",1564,1.564e+09,"InMort_var","Dollars (in millions)"
2014-11-01,"Canada",2.8,0.028,"InMort_var","Interest rate (percentage)"
2014-11-01,"Canada",424,4.24e+08,"InMort_fix0_1","Dollars (in millions)"
2014-11-01,"Canada",4.97,0.0497,"InMort_fix0_1","Interest rate (percentage)"
2014-11-01,"Canada",1081,1.081e+09,"InMort_fix1_3","Dollars (in millions)"
2014-11-01,"Canada",2.71,0.0271,"InMort_fix1_3","Interest rate (percentage)"
2014-11-01,"Canada",1406,1.406e+09,"InMort_fix3_5","Dollars (in millions)"
2014-11-01,"Canada",2.96,0.0296,"InMort_fix3_5","Interest rate (percentage)"
2014-11-01,"Canada",2507,2.507e+09,"InMort_fix5","Dollars (in millions)"
2014-11-01,"Canada",3.05,0.0305,"InMort_fix5","Interest rate (percentage)"
2014-11-01,"Canada",13855,1.3855e+10,"UnMort_total","Dollars (in millions)"
2014-11-01,"Canada",2.96,0.0296,"UnMort_total","Interest rate (percentage)"
2014-11-01,"Canada",4511,4.511e+09,"UnMort_var","Dollars (in millions)"
2014-11-01,"Canada",2.71,0.0271,"UnMort_var","Interest rate (percentage)"
2014-11-01,"Canada",429,4.29e+08,"UnMort_fix0_1","Dollars (in millions)"
2014-11-01,"Canada",4.58,0.0458,"UnMort_fix0_1","Interest rate (percentage)"
2014-11-01,"Canada",2906,2.906e+09,"UnMort_fix1_3","Dollars (in millions)"
2014-11-01,"Canada",2.93,0.0293,"UnMort_fix1_3","Interest rate (percentage)"
2014-11-01,"Canada",2288,2.288e+09,"UnMort_fix3_5","Dollars (in millions)"
2014-11-01,"Canada",2.95,0.0295,"UnMort_fix3_5","Interest rate (percentage)"
2014-11-01,"Canada",3722,3.722e+09,"UnMort_fix5","Dollars (in millions)"
2014-11-01,"Canada",3.11,0.0311,"UnMort_fix5","Interest rate (percentage)"
2014-11-01,"Canada",14478,1.4478e+10,"Credit_rate","Dollars (in millions)"
2014-11-01,"Canada",5.47,0.0547,"Credit_rate","Interest rate (percentage)"
2014-12-01,"Canada",7521,7.521e+09,"InMort_total","Dollars (in millions)"
2014-12-01,"Canada",3.05,0.0305,"InMort_total","Interest rate (percentage)"
2014-12-01,"Canada",1754,1.754e+09,"InMort_var","Dollars (in millions)"
2014-12-01,"Canada",2.76,0.0276,"InMort_var","Interest rate (percentage)"
