"GEO","Date","HPI","Pop","LF","Empl","Unempl","URATE","LF_RATE","ERATE","Compl_total","Compl_single","Compl_semi","Compl_row","Starts_total","Starts_single","Starts_semi","Starts_row","UC_total","UC_single","UC_semi","UC_row","Mort_rate","Credit_rate","InMort_total","InMort_var","InMort_fix0_1","InMort_fix1_over","UnMort_total","UnMort_var","UnMort_fix0_1","UnMort_fix1_over","Inc_med","Age0_17","Age18_64","Age65_over","num_fam","num_cpl","num_lone","num_single","pop_noKid","pop_kid1","pop_wkids","cpl_nokid","cpl_child","cpl_kids","Inc_allcpl","Inc_cpl_nk","Inc_cpl_child","Inc_cpl_kids","under_10k","10k_39k","40k_59k","60k_79k","80k_99k","100k_149k","over_100k","over_150k"
"Niagara",2017-03-01,101.4,353500,214600,199900,14700,0.068,0.607,0.565,114,89,12,13,125,75,6,44,1886,1156,108,622,0.0366,0.0507,0.0291,0.0266,0.0525,0.0269666666666667,0.0279,0.026,0.0474,0.0273,49200,75319,237626,88102,117525,98401,19120,73511,53284,30994,33243,53284,19076,26049,74584,62782,85125,96187,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2017-04-01,103.3,353900,215100,199500,15500,0.072,0.608,0.564,205,129,14,62,187,114,0,73,1869,1141,94,634,0.0362,0.0486,0.0287,0.026,0.0525,0.0266666666666667,0.0277,0.0256,0.0483,0.0271,49300,75318,237806,88331,117631,98459,19169,73695,53366,31010,33253,53366,19064,26038,74795,62949,85338,96450,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2017-05-01,104.8,354400,216700,201100,15500,0.072,0.611,0.567,212,132,20,60,180,116,10,54,1837,1125,84,628,0.0359,0.0483,0.0283,0.0255,0.0532,0.0263,0.0272,0.0253,0.0477,0.0266666666666667,49403,75315,237993,88562,117736,98518,19216,73889,53448,31023,33264,53448,19051,26029,75010,63119,85565,96724,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2017-06-01,104.9,354900,217200,201600,15600,0.072,0.612,0.568,166,147,6,13,206,124,12,70,1877,1102,90,685,0.036,0.0477,0.028,0.0249,0.0546,0.0257666666666667,0.0268,0.025,0.0483,0.0262,49506,75313,238184,88795,117839,98578,19260,74091,53529,31033,33276,53529,19036,26023,75229,63289,85805,97011,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2017-07-01,105,355400,217600,203400,14200,0.065,0.612,0.572,227,125,14,88,242,155,10,77,1890,1130,86,674,0.0372,0.0496,0.0283,0.0275,0.0566,0.0258,0.0273,0.0271,0.05,0.0262333333333333,49610,75310,238380,89030,117940,98640,19300,74300,53610,31040,33290,53610,19020,26020,75450,63460,86060,97310,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2017-08-01,104.8,355900,217300,203200,14100,0.065,0.611,0.571,258,159,6,93,158,99,10,49,1792,1069,90,633,0.0382,0.0504,0.029,0.0267,0.0561,0.0270333333333333,0.0281,0.0274,0.047,0.0274,49715,75307,238579,89267,118037,98704,19334,74516,53689,31043,33306,53689,19003,26022,75672,63629,86330,97622,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2017-09-01,105.6,356500,214600,200900,13700,0.064,0.602,0.564,142,101,8,33,171,86,18,67,1821,1054,100,667,0.0389,0.0538,0.0312,0.0299,0.0556,0.0289666666666667,0.0299,0.0297,0.0475,0.0290333333333333,49820,75304,238781,89505,118131,98769,19363,74738,53767,31042,33324,53767,18985,26027,75894,63797,86612,97946,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2017-10-01,105.6,357000,212800,198100,14700,0.069,0.596,0.555,140,91,12,37,119,77,12,30,1800,1040,100,660,0.0398,0.0533,0.032,0.0305,0.0554,0.0299666666666667,0.0309,0.0302,0.0474,0.0301333333333333,49926,75301,238987,89744,118223,98837,19388,74965,53843,31039,33342,53843,18966,26036,76116,63962,86906,98279,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2017-11-01,105.6,357400,212400,197600,14800,0.07,0.594,0.553,207,118,6,83,197,110,10,77,1786,1031,104,651,0.0404,0.0539,0.0332,0.0297,0.0557,0.0313333333333333,0.0319,0.0298,0.0481,0.0313333333333333,50031,75299,239196,89983,118313,98906,19408,75196,53919,31033,33362,53919,18947,26048,76337,64126,87208,98620,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2017-12-01,105.6,357800,213900,199500,14500,0.068,0.598,0.558,123,94,2,27,178,152,6,20,1841,1089,108,644,0.0407,0.0559,0.0332,0.0293,0.055,0.0315333333333333,0.0323,0.0293,0.0489,0.0318666666666667,50136,75298,239409,90221,118401,98978,19425,75431,53993,31026,33383,53993,18929,26063,76558,64288,87516,98966,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2018-01-01,105.6,358300,215200,202300,12900,0.06,0.601,0.565,104,70,2,32,89,47,8,34,1825,1065,114,646,0.0414,0.0567,0.0337,0.0313,0.0567,0.0318666666666667,0.0329,0.0316,0.0511,0.0322,50240,75298,239625,90458,118488,99051,19439,75668,54067,31017,33405,54067,18911,26079,76777,64448,87827,99316,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2018-02-01,106,358800,215000,203600,11500,0.053,0.599,0.567,178,116,8,54,95,70,6,19,1740,1017,112,611,0.0426,0.0572,0.0342,0.0323,0.058,0.0322666666666667,0.0335,0.0321,0.0529,0.0326666666666667,50344,75300,239846,90693,118575,99126,19450,75907,54141,31007,33428,54141,18895,26096,76994,64606,88140,99667,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2018-03-01,106.4,359200,217700,205100,12600,0.058,0.606,0.571,190,89,12,89,121,45,2,74,1671,973,102,596,0.0427,0.0571,0.0351,0.0328,0.0594,0.0327333333333333,0.034,0.032,0.0535,0.0331666666666667,50446,75303,240070,90925,118662,99203,19460,76147,54214,30998,33450,54214,18879,26114,77210,64761,88452,100017,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2018-04-01,105.8,359700,219700,206500,13200,0.06,0.611,0.574,144,122,10,12,150,64,16,70,1677,915,108,654,0.0427,0.0555,0.0355,0.0321,0.0597,0.0330666666666667,0.034,0.0313,0.0549,0.0333333333333333,50547,75308,240298,91155,118749,99282,19468,76387,54288,30989,33473,54288,18866,26131,77422,64914,88760,100365,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2018-05-01,105.9,360200,222700,208000,14700,0.066,0.618,0.577,140,91,12,37,113,58,18,37,1649,881,114,654,0.0435,0.0543,0.0347,0.0297,0.0592,0.0332,0.0334,0.0294,0.055,0.0335666666666667,50647,75316,240531,91381,118838,99363,19475,76627,54361,30981,33496,54361,18855,26149,77632,65065,89062,100709,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2018-06-01,106.4,360800,222800,208100,14600,0.066,0.618,0.577,135,113,10,12,137,60,20,57,1651,828,124,699,0.0432,0.0541,0.0335,0.027,0.06,0.0337333333333333,0.0318,0.0269,0.056,0.0342666666666667,50744,75327,240768,91603,118928,99445,19483,76865,54435,30974,33518,54435,18846,26165,77838,65214,89356,101046,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2018-07-01,106.6,361300,223100,207100,16100,0.072,0.617,0.573,214,99,14,101,65,53,4,8,1493,780,106,607,0.0442,0.0555,0.0351,0.0299,0.0602,0.0341,0.0331,0.0296,0.0548,0.0342333333333333,50840,75340,241010,91820,119020,99530,19490,77100,54510,30970,33540,54510,18840,26180,78040,65360,89640,101375,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2018-08-01,106.6,361900,222100,205500,16500,0.074,0.614,0.568,210,163,4,43,95,58,6,31,1374,675,108,591,0.0443,0.0568,0.0354,0.0304,0.0598,0.0341333333333333,0.0338,0.0302,0.0547,0.0348333333333333,50933,75357,241256,92032,119115,99616,19498,77332,54585,30968,33561,54585,18837,26193,78238,65503,89911,101694,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2018-09-01,106.4,362400,221700,205200,16400,0.074,0.612,0.566,130,70,8,52,104,34,6,64,1345,639,104,602,0.0443,0.0571,0.036,0.0312,0.0591,0.0343,0.0345,0.0307,0.0545,0.0350666666666667,51024,75377,241507,92237,119212,99705,19508,77561,54662,30970,33581,54662,18838,26203,78431,65644,90167,102000,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2018-10-01,106.6,362900,220700,204500,16200,0.073,0.608,0.564,121,70,6,45,210,113,8,89,1434,682,106,646,0.0448,0.06,0.0359,0.0324,0.0571,0.0345333333333333,0.0356,0.0333,0.0536,0.0352666666666667,51111,75400,241762,92436,119313,99795,19518,77784,54739,30975,33600,54739,18843,26210,78618,65781,90407,102294,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2018-11-01,106.9,363400,218900,203400,15500,0.071,0.602,0.56,151,88,4,59,115,49,10,56,1397,642,112,643,0.0438,0.0617,0.0366,0.0331,0.0554,0.0354,0.0364,0.0342,0.0525,0.0359666666666667,51196,75428,242022,92628,119417,99887,19530,78002,54817,30983,33618,54817,18853,26215,78800,65914,90629,102572,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2018-12-01,107,363800,218400,202800,15500,0.071,0.6,0.557,192,96,26,70,124,66,16,42,1327,612,100,615,0.0459,0.0628,0.0378,0.034,0.0565,0.0363,0.0372,0.0351,0.0528,0.0366333333333333,51277,75460,242286,92813,119525,99982,19544,78213,54896,30996,33634,54896,18866,26216,78974,66044,90831,102834,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2019-01-01,107.3,364200,218900,204100,14800,0.068,0.601,0.56,78,34,20,24,108,62,4,42,1366,639,88,639,0.0459,0.0639,0.0384,0.0352,0.056,0.0364666666666667,0.0372,0.0349,0.0521,0.0367333333333333,51355,75496,242554,92990,119636,100079,19559,78417,54976,31013,33649,54976,18885,26214,79142,66169,91012,103079,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2019-02-01,107.3,364700,220300,205500,14800,0.067,0.604,0.563,65,33,0,32,120,53,2,65,1429,658,90,681,0.0452,0.0639,0.0382,0.0366,0.0545,0.0360333333333333,0.0373,0.0356,0.0516,0.0365333333333333,51429,75537,242825,93158,119752,100178,19577,78613,55057,31035,33662,55057,18909,26208,79301,66290,91169,103304,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2019-03-01,107.2,365100,218300,204400,13800,0.063,0.598,0.56,131,69,12,50,193,110,2,81,1492,699,82,711,0.0444,0.0632,0.0376,0.0375,0.0544,0.0352,0.0368,0.0361,0.0516,0.0356333333333333,51498,75583,243101,93316,119872,100279,19596,78800,55139,31062,33673,55139,18939,26197,79452,66405,91302,103509,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2019-04-01,107,365500,215800,202300,13500,0.063,0.59,0.553,37,35,2,0,318,109,4,205,1773,773,84,916,0.0433,0.0612,0.0359,0.0382,0.0559,0.0330666666666667,0.0352,0.0364,0.0519,0.0336,51563,75634,243380,93466,119996,100383,19618,78977,55223,31095,33684,55223,18974,26183,79594,66515,91408,103691,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2019-05-01,107.5,366000,213600,201800,11800,0.055,0.584,0.551,66,32,4,30,189,72,4,113,1887,811,84,992,0.043,0.0603,0.0345,0.039,0.0557,0.0319,0.0339,0.0363,0.0522,0.0325,51624,75690,243664,93605,120126,100489,19643,79143,55307,31134,33691,55307,19016,26164,79727,66620,91486,103850,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2019-06-01,107.4,366500,213500,201800,11700,0.055,0.583,0.551,91,34,14,43,171,122,4,45,1968,898,76,994,0.0423,0.0596,0.0333,0.0399,0.0569,0.0312666666666667,0.0326,0.0368,0.0535,0.0316,51680,75752,243950,93733,120260,100598,19670,79298,55393,31179,33697,55393,19065,26139,79849,66718,91534,103983,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2019-07-01,107.3,367100,212800,201100,11700,0.055,0.58,0.548,132,69,10,53,122,72,6,44,1958,901,72,985,0.0414,0.0595,0.0322,0.0408,0.0576,0.0305,0.0315,0.0374,0.0528,0.0308,51730,75820,244240,93850,120400,100710,19700,79440,55480,31230,33700,55480,19120,26110,79960,66810,91550,104090,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2019-08-01,106.7,367700,214100,201800,12300,0.057,0.582,0.549,136,57,10,69,258,121,2,135,2083,966,64,1053,0.0408,0.0596,0.0316,0.0415,0.0561,0.03,0.0311,0.0376,0.0516,0.0304,51775,75894,244533,93955,120545,100824,19733,79569,55568,31288,33701,55568,19183,26075,80060,66895,91533,104169,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2019-09-01,107.3,368200,216200,203400,12800,0.059,0.587,0.552,98,84,8,6,209,112,8,89,2196,993,64,1139,0.0407,0.0593,0.0312,0.0417,0.057,0.0294333333333333,0.031,0.0386,0.0537,0.0300333333333333,51814,75974,244830,94048,120697,100942,19770,79685,55658,31354,33699,55658,19253,26034,80148,66973,91480,104218,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2019-10-01,107.8,368700,217400,205000,12500,0.057,0.59,0.556,128,61,6,61,284,170,12,102,2351,1101,70,1180,0.0409,0.0595,0.0312,0.0419,0.0564,0.0294,0.0308,0.0382,0.0529,0.0301,51848,76061,245129,94129,120854,101062,19810,79785,55749,31427,33695,55749,19331,25988,80223,67044,91391,104236,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2019-11-01,107.8,369200,219500,207000,12500,0.057,0.595,0.561,157,105,4,48,236,117,29,90,2429,1112,95,1222,0.0409,0.0609,0.0313,0.0401,0.0552,0.03,0.0313,0.0374,0.052,0.0306666666666667,51875,76154,245431,94196,121018,101185,19853,79870,55842,31509,33687,55842,19417,25935,80285,67107,91264,104221,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2019-12-01,108.1,369500,220600,209100,11600,0.053,0.597,0.566,115,79,0,36,197,88,4,105,2508,1120,99,1289,0.0408,0.0612,0.0323,0.0397,0.0548,0.0305666666666667,0.0317,0.0376,0.0509,0.0310666666666667,51896,76255,245736,94249,121188,101311,19901,79938,55935,31598,33677,55935,19512,25875,80334,67161,91096,104173,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2020-01-01,108.1,369800,221500,209500,12100,0.055,0.599,0.567,106,65,12,29,85,54,2,29,2487,1109,89,1289,0.0408,0.0628,0.0324,0.0391,0.054,0.0307666666666667,0.032,0.0367,0.0511,0.0311666666666667,51910,76363,246044,94287,121365,101440,19952,79989,56031,31697,33665,56031,19615,25809,80368,67207,90886,104089,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2020-02-01,109.8,370100,221300,209200,12100,0.055,0.598,0.565,216,139,2,75,196,88,12,96,2466,1056,99,1311,0.0408,0.0612,0.0319,0.0393,0.0531,0.0305,0.0318,0.037,0.0502,0.0308333333333333,51918,76478,246355,94311,121549,101573,20008,80022,56128,31804,33648,56128,19728,25735,80387,67245,90632,103968,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2020-03-01,110,370400,217500,200800,16800,0.077,0.587,0.542,190,74,4,112,109,66,2,41,2381,1047,97,1237,0.039,0.048,0.0303,0.0264,0.0582,0.0294,0.0289,0.0219,0.0548,0.0299,51918,76601,246668,94319,121741,101709,20068,80035,56226,31921,33628,56226,19851,25654,80391,67273,90334,103809,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2020-04-01,110.2,370600,210300,189800,20600,0.098,0.567,0.512,271,112,4,155,125,86,4,35,2229,1021,97,1111,0.0395,0.0464,0.0285,0.0231,0.0548,0.0284333333333333,0.0271,0.0214,0.051,0.0291666666666667,51910,76732,246983,94312,121940,101848,20132,80029,56327,32048,33605,56327,19983,25565,80378,67291,89988,103609,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2020-05-01,110.3,370800,202300,177400,24900,0.123,0.546,0.478,173,75,10,88,94,66,4,24,2150,1012,91,1047,0.0386,0.0456,0.0278,0.0247,0.0529,0.0274,0.0272,0.0232,0.05,0.0284666666666667,51895,76871,247300,94288,122147,101990,20202,80002,56428,32184,33578,56428,20126,25468,80349,67300,89593,103368,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2020-06-01,111.4,371000,201100,175200,25900,0.129,0.542,0.472,158,87,6,65,208,155,6,47,2197,1079,89,1029,0.0377,0.0451,0.0268,0.0243,0.0537,0.0265,0.0266,0.0231,0.0494,0.0279333333333333,51872,77019,247620,94247,122362,102136,20276,79954,56532,32331,33548,56532,20279,25363,80302,67298,89148,103085,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2020-07-01,112.1,371200,203700,178300,25400,0.125,0.549,0.48,206,137,8,61,222,122,6,94,2213,1064,87,1062,0.0364,0.0445,0.0257,0.0234,0.0538,0.0255666666666667,0.0255,0.0224,0.0496,0.0268,51841,77175,247941,94188,122586,102286,20355,79884,56637,32489,33513,56637,20443,25250,80238,67286,88651,102756,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2020-08-01,112.1,371500,209900,185400,24500,0.117,0.565,0.499,234,100,14,120,153,101,6,46,2133,1065,80,988,0.0357,0.0441,0.024,0.0222,0.0537,0.0242666666666667,0.024,0.0214,0.0497,0.0255333333333333,51801,77341,248265,94111,122818,102439,20440,79790,56744,32659,33475,56744,20618,25127,80155,67263,88100,102382,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2020-09-01,112.3,371800,210500,191200,19300,0.092,0.566,0.514,244,142,22,80,119,59,4,56,2007,982,62,963,0.0351,0.043,0.023,0.0216,0.0524,0.0234333333333333,0.0229,0.0206,0.0494,0.0245333333333333,51753,77515,248590,94016,123059,102596,20530,79672,56853,32839,33432,56853,20805,24996,80053,67229,87493,101961,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2020-10-01,113.8,372000,215100,197500,17600,0.082,0.578,0.531,239,101,8,130,184,114,10,60,1944,987,64,893,0.0345,0.0432,0.022,0.021,0.0511,0.0224666666666667,0.022,0.02,0.0481,0.0236666666666667,51696,77699,248917,93901,123308,102757,20626,79529,56964,33032,33385,56964,21003,24855,79931,67183,86829,101491,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2020-11-01,115.2,372200,215000,198300,16700,0.078,0.578,0.533,203,123,2,78,148,113,4,31,1889,977,66,846,0.0342,0.0443,0.0218,0.0207,0.0546,0.0221666666666667,0.0217,0.0196,0.0501,0.0235,51629,77893,249245,93767,123568,102921,20728,79361,57077,33237,33334,57077,21214,24704,79789,67125,86106,100971,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2020-12-01,115.8,372300,216000,195500,20500,0.095,0.58,0.525,147,85,10,52,193,153,4,36,1935,1045,60,830,0.0334,0.0429,0.0216,0.0198,0.055,0.0219666666666667,0.0208,0.0187,0.0496,0.023,51553,78096,249575,93613,123836,103090,20836,79166,57192,33454,33278,57192,21438,24544,79626,67055,85322,100398,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2021-01-01,116.7,372400,211600,187000,24600,0.116,0.568,0.502,106,65,0,41,73,58,4,11,1902,1038,64,800,0.033,0.0437,0.0212,0.0186,0.0559,0.0216,0.0202,0.0178,0.0512,0.0225333333333333,51467,78309,249906,93438,124115,103263,20950,78944,57308,33685,33218,57308,21674,24373,79442,66972,84476,99773,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2021-02-01,117,372500,209800,184100,25600,0.122,0.563,0.494,151,76,2,73,110,59,2,49,1860,1020,64,776,0.0325,0.0443,0.0206,0.0177,0.0555,0.0212666666666667,0.0198,0.0171,0.0496,0.0223333333333333,51371,78533,250239,93242,124404,103439,21070,78694,57427,33928,33152,57427,21923,24192,79236,66876,83566,99093,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2021-03-01,121.7,372600,214600,189200,25400,0.118,0.576,0.508,170,123,4,43,288,100,6,182,1965,996,66,903,0.0326,0.0412,0.0204,0.0164,0.0547,0.0213666666666667,0.0194,0.016,0.0511,0.0222666666666667,51265,78768,250572,93024,124703,103620,21197,78415,57548,34186,33082,57548,22186,24000,79007,66766,82589,98356,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2021-04-01,124.4,372700,220100,195200,25000,0.114,0.591,0.524,130,94,10,26,223,132,4,87,2058,1034,60,964,0.0325,0.0435,0.0206,0.0157,0.0549,0.0217333333333333,0.0194,0.0155,0.0492,0.0229666666666667,51148,79013,250907,92784,125012,103806,21331,78105,57670,34457,33007,57670,22462,23797,78755,66643,81546,97562,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2021-05-01,124.8,372800,220100,197000,23100,0.105,0.59,0.528,166,81,2,83,194,90,2,102,2086,1043,60,983,0.0325,0.0443,0.0212,0.0159,0.0556,0.0226666666666667,0.0196,0.0155,0.0503,0.0239,51021,79269,251242,92521,125333,103995,21472,77766,57795,34743,32926,57795,22753,23582,78479,66506,80433,96709,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2021-06-01,126.7,372800,216100,191600,24500,0.113,0.58,0.514,168,121,0,47,127,70,6,51,2045,991,66,988,0.0326,0.0437,0.0212,0.0157,0.0553,0.0228,0.0196,0.0155,0.0494,0.0240333333333333,50883,79537,251578,92234,125664,104189,21620,77394,57923,35043,32840,57923,23059,23356,78178,66355,79249,95795,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2021-07-01,126.7,372900,214800,192300,22500,0.105,0.576,0.516,144,102,4,38,198,132,6,60,2088,1021,68,999,0.032,0.0446,0.0216,0.0153,0.0553,0.0231333333333333,0.0196,0.0152,0.05,0.0247666666666667,50733,79816,251914,91924,126007,104387,21776,76991,58052,35358,32749,58052,23379,23119,77853,66189,77992,94819,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2021-08-01,126.7,373100,221200,197600,23500,0.106,0.593,0.53,182,140,8,34,197,134,8,55,2100,1016,64,1020,0.032,0.0461,0.0218,0.0154,0.0559,0.0234333333333333,0.0195,0.0152,0.0497,0.0249333333333333,50572,80107,252251,91589,126361,104590,21939,76554,58184,35689,32652,58184,23714,22869,77502,66007,76662,93780,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2021-09-01,127.3,373400,225400,206300,19100,0.085,0.604,0.552,145,118,0,27,252,143,12,97,2206,1040,76,1090,0.0322,0.046,0.0215,0.0148,0.0561,0.0231,0.0192,0.0148,0.0479,0.0247333333333333,50399,80410,252589,91230,126728,104798,22109,76083,58318,36036,32550,58318,24065,22606,77125,65811,75255,92675,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2021-10-01,129.6,373600,227300,209500,17800,0.078,0.608,0.561,179,102,2,75,95,64,8,23,2112,1002,82,1028,0.0329,0.0467,0.0212,0.0146,0.0569,0.0228666666666667,0.0189,0.0145,0.0481,0.0244,50214,80725,252926,90845,127106,105010,22288,75577,58454,36399,32441,58454,24432,22331,76721,65598,73770,91504,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2021-11-01,129.6,373900,226300,208200,18100,0.08,0.605,0.557,159,87,8,64,224,79,34,111,2173,993,108,1072,0.034,0.0471,0.0217,0.0146,0.0556,0.0234333333333333,0.0195,0.0147,0.0482,0.0252,50017,81053,253264,90434,127496,105227,22475,75036,58593,36778,32327,58593,24814,22043,76290,65369,72205,90264,NA,NA,NA,NA,NA,NA,NA,NA
"Niagara",2021-12-01,130.3,374300,224200,206400,17800,0.079,0.599,0.551,214,88,2,124,156,62,8,86,2114,966,114,1034,0.0345,0.0464,0.0225,0.0146,0.0558,0.025,0.02,0.0149,0.0482,0.0263,49807,81393,253602,89996,127900,105449,22670,74458,58734,37174,32206,58734,25214,21742,75831,65124,70560,88956,NA,NA,NA,NA,NA,NA,NA,NA
"Toronto",2013-01-01,82.3,4853200,3289200,3014100,275100,0.084,0.678,0.621,1457,769,180,508,894,510,240,144,14801,8229,2077,4495,0.0414,0.0575,0.0323,0.0357,0.0514,0.0300333333333333,0.0314,0.0345,0.0458,0.0299333333333333,46549,1260946,3671330,750570,1606799,1364062,242781,863780,549718,482116,574979,549718,332935,481424,70577,55263,75900,84000,NA,NA,NA,NA,NA,NA,NA,NA
"Toronto",2013-02-01,82,4858700,3295800,3018300,277500,0.084,0.678,0.621,1117,682,234,201,842,602,126,114,14514,8147,1971,4396,0.0411,0.0565,0.0319,0.0352,0.0498,0.0298333333333333,0.0312,0.0347,0.0456,0.0297666666666667,46583,1258113,3677526,754793,1608978,1367035,241980,866128,551961,481902,575126,551961,333112,481976,70616,55162,76039,84210,NA,NA,NA,NA,NA,NA,NA,NA
"Toronto",2013-03-01,82.1,4864200,3299100,3023100,276000,0.084,0.678,0.621,1333,906,97,330,1057,579,44,434,14236,7818,1918,4500,0.0402,0.0562,0.0313,0.0351,0.0489,0.0294333333333333,0.0307,0.0348,0.0445,0.0294333333333333,46625,1255584,3683432,758866,1611103,1369872,241261,868424,554088,481722,575301,554088,333284,482513,70671,55083,76186,84430,NA,NA,NA,NA,NA,NA,NA,NA
"Toronto",2013-04-01,82.2,4870100,3305700,3031400,274300,0.083,0.679,0.622,1331,825,174,332,1518,996,226,296,14420,7986,1970,4464,0.0402,0.0539,0.0311,0.0352,0.0489,0.0294333333333333,0.0303,0.0351,0.044,0.0291666666666667,46674,1253347,3689060,762792,1613175,1372577,240622,870671,556102,481576,575502,556102,333449,483038,70741,55025,76341,84662,NA,NA,NA,NA,NA,NA,NA,NA
"Toronto",2013-05-01,82.4,4876600,3312900,3045200,267700,0.081,0.679,0.624,1342,746,164,432,1639,919,192,528,14718,8160,1998,4560,0.0402,0.0542,0.0309,0.035,0.0478,0.0292333333333333,0.0301,0.0344,0.043,0.0290666666666667,46729,1251389,3694422,766578,1615195,1375156,240059,872870,558009,481461,575728,558009,333609,483548,70827,54988,76504,84905,NA,NA,NA,NA,NA,NA,NA,NA
"Toronto",2013-06-01,82.4,4883500,3327400,3060200,267200,0.08,0.681,0.627,1305,825,198,282,1473,955,202,316,14884,8288,2002,4594,0.04,0.0525,0.0308,0.0349,0.0475,0.0291,0.03,0.0345,0.044,0.0288666666666667,46792,1249698,3699528,770229,1617167,1377612,239569,875026,559814,481376,575978,559814,333762,484046,70927,54970,76673,85158,NA,NA,NA,NA,NA,NA,NA,NA
"Toronto",2013-07-01,82.8,4890400,3332800,3066100,266800,0.08,0.681,0.627,1290,787,270,233,1413,842,146,425,14984,8336,1878,4770,0.0408,0.0538,0.0314,0.0331,0.0495,0.0296,0.0307,0.0327,0.0454,0.0298,46860,1248260,3704390,773750,1619090,1379950,239150,877140,561520,481320,576250,561520,333910,484530,71040,54970,76850,85420,0.038,0.235,0.176,0.114,0.092,0.155,0.345,0.19
"Toronto",2013-08-01,82.9,4897100,3340800,3075200,265500,0.079,0.682,0.628,1804,1039,194,571,1459,758,158,543,14636,8052,1842,4742,0.0414,0.0547,0.0322,0.0313,0.0489,0.0307,0.0312,0.031,0.0446,0.0306333333333333,46934,1247064,3709018,777147,1620967,1382176,238798,879215,563132,481291,576543,563132,334052,485001,71166,54988,77033,85691,NA,NA,NA,NA,NA,NA,NA,NA
"Toronto",2013-09-01,82.9,4903800,3346000,3080100,265900,0.079,0.682,0.628,1307,780,128,399,1099,790,126,183,14425,8061,1838,4526,0.0433,0.0547,0.0331,0.0303,0.0492,0.0316333333333333,0.0318,0.0299,0.0475,0.0316666666666667,47014,1246097,3713424,780424,1622800,1384293,238510,881253,564656,481288,576854,564656,334187,485460,71304,55022,77222,85970,NA,NA,NA,NA,NA,NA,NA,NA
